site,sp,dbh
S-1,Fordia splendidissima  subsp. splendidissima,4.901972247
S-1,Fordia splendidissima  subsp. splendidissima,4.83831027
S-1,Aglaia forbesii,7.575775291
S-1,Pimelodendron griffithianum,26.51521352
S-1,WK1465,5.411268065
S-1,Chionanthus lucens,10.82253613
S-1,Fordia splendidissima  subsp. splendidissima,5.188451145
S-1,Gluta wallichii,6.748169587
S-1,Palaquium calophyllum,6.716338598
S-1,Scaphium macropodum,45.35915878
S-1,Aglaia leptantha,5.443099054
S-1,Pimelodendron griffithianum,7.989578143
S-1,Scaphium macropodum,5.729577951
S-1,WK1465,5.124789168
S-1,Fordia splendidissima  subsp. splendidissima,9.612958563
S-1,K4174,8.498873961
S-1,Cinnamomum javanicum,5.952394872
S-1,Diospyros simalurensis,6.398028712
S-1,K4183,5.06112719
S-1,Macaranga kingii,5.729577951
S-1,Nephelium ramboutan-ake,12.19126864
S-1,Baccaurea bracteata,12.8597194
S-1,Santiria tomentosa,35.45972132
S-1,Knema krusemaniana,7.002817496
S-1,Diospyros trinerve,6.939155519
S-1,Palaquium calophyllum,4.965634224
S-1,Fordia splendidissima  subsp. splendidissima,6.366197724
S-1,Barringtonia ashtonii,5.888732894
S-1,Gluta wallichii,24.3188753
S-1,K4174,7.543944303
S-1,Ryparosa hullettii,19.35324108
S-1,Dacryodes rubiginosa,5.825070917
S-1,Strombosia ceylanica,4.806479281
S-1,Fordia splendidissima  subsp. splendidissima,4.997465213
S-1,Alangium ebenaceum,13.17802929
S-1,Archidendron ellipticum,5.98422586
S-1,Eugenia lineata,35.90535516
S-1,K4174,10.18591636
S-1,Sindora echinocalyx,15.6608464
S-1,Gluta sabahana,36.0645101
S-1,Strombosia ceylanica,9.167324722
S-1,Neoscortechinia kingii,10.9180291
S-1,Dysoxylum cauriflorum,8.435211984
S-1,Chionanthus cuspidta,4.870141259
S-1,Fordia splendidissima  subsp. splendidissima,5.379437077
S-1,Myristica iners,14.48309982
S-1,Aglaia silvestris,6.525352667
S-1,Irvingia malayana,12.3185926
S-1,Fordia splendidissima  subsp. splendidissima,8.307888029
S-1,Shorea faguetiana,53.12592
S-1,Palaquium microphyllum,8.626197916
S-1,K4087,41.31662323
S-1,Fordia splendidissima  subsp. splendidissima,5.76140894
S-1,Myristica malaccensis,5.379437077
S-1,Strombosia ceylanica,13.68732511
S-1,Dacryodes costata,5.124789168
S-1,Barringtonia ashtonii,5.252113122
S-1,K4213,27.27915725
S-1,Pouteria malaccensis,13.24169127
S-1,Elateriospermum tapos,45.67746867
S-1,Strombosia ceylanica,17.18873385
S-1,Fordia splendidissima  subsp. splendidissima,7.575775291
S-1,Neoscortechinia kingii,5.920563883
S-1,Drypetes eriocarpa,25.08281903
S-1,Myristica iners,35.17324242
S-1,Fordia splendidissima  subsp. splendidissima,6.68450761
S-1,Fordia splendidissima  subsp. splendidissima,5.252113122
S-1,Scaphium macropodum,13.62366313
S-1,K4631,31.48084774
S-1,Dacryodes costata,14.80140971
S-1,Endiandra rubescens,18.52563538
S-1,Fordia splendidissima  subsp. splendidissima,4.806479281
S-1,Aporusa elmeri,7.193803428
S-1,Amyxa pluricornis,10.88619811
S-1,Fordia splendidissima  subsp. splendidissima,6.366197724
S-1,Fordia splendidissima  subsp. splendidissima,7.957747155
S-1,Aquilaria malaccensis,8.212395064
S-1,Palaquium calophyllum,34.02732683
S-1,Shorea quadrinervis,7.957747155
S-1,Xanthophyllum vitellinum,5.888732894
S-1,Amyxa pluricornis,12.89155039
S-1,Parkia singularis,13.33718423
S-1,Neoscortechinia kingii,11.14084602
S-1,Lithocarpus confragosus,5.506761031
S-1,Gironniera subaequalis,4.806479281
S-1,Shorea quadrinervis,6.525352667
S-1,K4631,5.920563883
S-1,Cinnamomum rhynchophyllum,18.39831142
S-1,Sarcotheca diversifolia,12.00028271
S-1,Neoscortechinia kingii,10.66338119
S-1,Pternandra cordata,5.411268065
S-1,Pternandra cordata,7.002817496
S-1,Archidendron ellipticum,15.3743675
S-1,Aporusa elmeri,8.021409132
S-1,Litsea oppositifolia,5.315775099
S-1,Canarium littorale,21.23126941
S-1,K4631,26.0059177
S-1,Archidendron ellipticum,5.188451145
S-1,Madhuca mindanensis,5.634084985
S-1,Strombosia ceylanica,12.54140952
S-1,Shorea multiflora,8.689859893
S-1,Scaphium macropodum,5.220282133
S-1,Neoscortechinia kingii,4.997465213
S-1,Shorea quadrinervis,23.7777485
S-1,Xanthophyllum flavescens,5.06112719
S-1,Fordia splendidissima  subsp. splendidissima,7.225634416
S-1,Macaranga brevipetiolata,11.77746579
S-1,Hopea dryobalanoid,65.57183655
S-1,Archidendron ellipticum,12.0321137
S-1,Pimelodendron griffithianum,5.029296202
S-1,Shorea multiflora,5.379437077
S-1,Lithocarpus confragosus,5.315775099
S-1,Diospyros trinerve,5.252113122
S-1,Palaquium oxleyanum,8.849014836
S-1,Archidendron ellipticum,24.03239641
S-1,Chionanthus cuspidta,5.53859202
S-1,Fordia splendidissima  subsp. splendidissima,9.421972631
S-1,Garcinia havilandii,4.997465213
S-1,Amyxa pluricornis,8.148733086
S-1,Pimelodendron griffithianum,14.22845191
S-1,Lepisanthes tetraphylla,5.729577951
S-1,Galearia fulva,4.933803236
S-1,Shorea laevis,26.99267835
S-1,Macaranga brevipetiolata,5.092958179
S-1,Dysoxylum cauriflorum,6.68450761
S-1,Elateriospermum tapos,5.379437077
S-1,Durio lanceolatus,68.65944245
S-1,Fordia splendidissima  subsp. splendidissima,6.047887837
S-1,Barringtonia ashtonii,6.111549815
S-1,Fordia splendidissima  subsp. splendidissima,8.021409132
S-1,Drypetes eriocarpa,8.116902098
S-1,Barringtonia ashtonii,6.68450761
S-1,Neoscortechinia kingii,6.716338598
S-1,Strombosia ceylanica,17.15690287
S-1,Fordia splendidissima  subsp. splendidissima,5.252113122
S-1,Barringtonia ashtonii,11.33183195
S-1,Archidendron ellipticum,6.398028712
S-1,Fordia splendidissima  subsp. splendidissima,6.143380803
S-1,Aglaia leucophylla,12.50957853
S-1,Gironniera nervosa,10.12225438
S-1,Payena lucida,6.302535746
S-1,Pimelodendron griffithianum,16.87042397
S-1,Aporusa lucida  trilocularis,7.543944303
S-1,Gironniera subaequalis,6.238873769
S-1,Macaranga brevipetiolata,5.156620156
S-1,Diospyros dajakensis,5.602253997
S-1,Barringtonia ashtonii,7.257465405
S-1,Strombosia ceylanica,6.047887837
S-1,Palaquium oxleyanum,6.875493542
S-1,Strombosia ceylanica,4.933803236
S-1,Dacryodes costata,27.82028405
S-1,Strombosia ceylanica,9.740282517
S-1,Macaranga brevipetiolata,6.270704758
S-1,Dryobalanops beccarii,82.09211965
S-1,Canarium indicum,5.98422586
S-1,Fordia splendidissima  subsp. splendidissima,7.034648485
S-1,Garcinia havilandii,9.867606472
S-1,Barringtonia ashtonii,16.80676199
S-1,K4174,9.708451529
S-1,Hopea dryobalanoid,6.525352667
S-1,Palaquium calophyllum,10.98169107
S-1,Chionanthus cuspidta,6.652676621
S-1,Melanochyla caesia,8.116902098
S-1,K3675,7.002817496
S-1,Fordia splendidissima  subsp. splendidissima,6.047887837
S-1,Archidendron ellipticum,7.957747155
S-1,Diospyros trinerve,6.143380803
S-1,Knema krusemaniana,5.252113122
S-1,Ryparosa hullettii,5.283944111
S-1,K4174,7.130141451
S-1,Strombosia ceylanica,6.748169587
S-1,Fordia splendidissima  subsp. splendidissima,5.347606088
S-1,Koompassia malaccensis,23.33211466
S-1,K9533,60.1287375
S-1,Shorea quadrinervis,13.94197301
S-1,Dacryodes costata,5.315775099
S-1,K4248,12.22309963
S-1,Strombosia ceylanica,10.69521218
S-1,Palaquium calophyllum,6.493521678
S-1,Fordia splendidissima  subsp. splendidissima,6.843662553
S-1,Strombosia ceylanica,21.16760743
S-1,Canarium littorale,5.634084985
S-1,K4174,19.60788899
S-1,Diospyros trinerve,9.708451529
S-1,Hopea dryobalanoid,6.716338598
S-1,Fordia splendidissima  subsp. splendidissima,6.143380803
S-1,Microtropis sumatrana,5.315775099
S-1,Cyathocalyx bancana,10.66338119
S-1,Fordia splendidissima  subsp. splendidissima,6.270704758
S-1,Chaetocarpus castanocarpus,11.52281788
S-1,Blumeodendron kurzii,24.6053542
S-1,Xanthophyllum griffithii,26.41972055
S-1,Ryparosa hullettii,5.411268065
S-1,Dysoxylum cauriflorum,5.570423008
S-1,Fordia splendidissima  subsp. splendidissima,7.480282325
S-1,Tricalysia singularis,5.188451145
S-1,Santiria oblongifolia,10.6315502
S-1,Fordia splendidissima  subsp. splendidissima,10.50422624
S-1,Shorea quadrinervis,10.82253613
S-1,Dryobalanops beccarii,36.350989
S-1,Chionanthus cuspidta,30.43042512
S-1,Archidendron ellipticum,14.32394488
S-1,Pimelodendron griffithianum,13.81464906
S-1,Fordia splendidissima  subsp. splendidissima,6.143380803
S-1,Palaquium oxleyanum,10.18591636
S-1,Xanthophyllum griffithii,46.37775042
S-1,Palaquium oxleyanum,12.47774754
S-1,Amyxa pluricornis,18.23915648
S-1,Santiria tomentosa,35.10958045
S-1,Archidendron ellipticum,8.467042972
S-1,Blumeodendron kurzii,40.2662006
S-1,Shorea laevis,40.96648235
S-1,Fordia splendidissima  subsp. splendidissima,10.47239526
S-1,Macaranga brevipetiolata,12.66873347
S-1,Strombosia ceylanica,30.14394622
S-1,Fordia splendidissima  subsp. splendidissima,8.244226052
S-1,Diospyros trinerve,8.689859893
S-1,K3069,6.652676621
S-1,Fordia splendidissima  subsp. splendidissima,7.703099246
S-1,Chionanthus cuspidta,20.27633975
S-1,Shorea quadrinervis,46.79155327
S-1,Shorea quadrinervis,7.002817496
S-1,Melanochyla fulvinervis,17.50704374
S-1,Strombosia ceylanica,4.933803236
S-1,Shorea quadrinervis,15.18338157
S-1,Macaranga brevipetiolata,7.066479473
S-1,Dryobalanops beccarii,8.085071109
S-1,Diospyros trinerve,4.901972247
S-1,Macaranga brevipetiolata,7.161972439
S-1,Macaranga triloba,8.276057041
S-1,Pimelodendron griffithianum,17.76169165
S-1,Fordia splendidissima  subsp. splendidissima,7.416620348
S-1,Shorea quadrinervis,20.27633975
S-1,Fordia splendidissima  subsp. splendidissima,6.843662553
S-1,Archidendron ellipticum,15.27887454
S-1,Shorea multiflora,13.49633917
S-1,Amyxa pluricornis,18.52563538
S-1,Archidendron ellipticum,10.02676141
S-1,K4255,17.44338176
S-1,Dacryodes costata,13.40084621
S-1,Fordia splendidissima  subsp. splendidissima,9.071831756
S-1,Knema krusemaniana,5.825070917
S-1,Scaphium macropodum,49.72000422
S-1,Pimelodendron griffithianum,7.480282325
S-1,Heliciopsis artocarpoides,6.970986507
S-1,Fordia splendidissima  subsp. splendidissima,5.092958179
S-1,Hopea dryobalanoid,9.549296586
S-1,Pimelodendron griffithianum,7.60760628
S-1,Diospyros buxifolia,9.549296586
S-1,Barringtonia lanceolata,9.67662054
S-1,Archidendron ellipticum,25.14648101
S-1,Dryobalanops beccarii,20.56281865
S-1,Strombosia ceylanica,8.276057041
S-1,Pimelodendron griffithianum,12.50957853
S-1,Scaphium macropodum,18.4619734
S-1,Shorea laevis,70.44197781
S-1,Amyxa pluricornis,7.098310462
S-1,Trioma malaccensis,44.14958121
S-1,Chionanthus cuspidta,9.67662054
S-1,Canarium indicum,15.27887454
S-1,Nothaphoebe sarawacensis,8.339719018
S-1,Fordia splendidissima  subsp. splendidissima,6.047887837
S-1,Palaquium oxleyanum,14.32394488
S-1,Archidendron ellipticum,26.22873462
S-1,Fordia splendidissima  subsp. splendidissima,8.276057041
S-1,Shorea dealbata,125.3822642
S-1,Fordia splendidissima  subsp. splendidissima,8.339719018
S-1,Fordia splendidissima  subsp. splendidissima,7.321127382
S-1,Knema lundensis,7.002817496
S-1,Dehaasia firma,6.970986507
S-1,Archidendron ellipticum,5.952394872
S-1,Pimelodendron griffithianum,9.581127574
S-1,Diospyros paraoesi,5.506761031
S-1,Drypetes kikir,4.870141259
S-1,Aporusa lagenocarpa,8.75352187
S-1,Gluta wallichii,5.411268065
S-1,Archidendron ellipticum,8.307888029
S-1,Barringtonia ashtonii,5.729577951
S-1,Fordia splendidissima  subsp. splendidissima,7.416620348
S-1,Scaphium macropodum,10.53605723
S-1,Dacryodes costata,6.589014644
S-1,Canarium littorale,11.20450799
S-1,K4265,56.62732875
S-1,Aporusa elmeri,8.05324012
S-1,Strombosia ceylanica,5.729577951
S-1,Knema stenophylla  subsp. longipedicellata,5.347606088
S-1,Popowia hirta,16.90225496
S-1,K9533,20.43549469
S-1,Shorea parvistipulata,76.10789379
S-1,Diospyros simalurensis,7.957747155
S-1,Calophyllum recurvatum,20.6901426
S-1,K4176,6.939155519
S-1,Canarium balsamiferum,10.24957834
S-1,Mesua ferruginea,7.766761223
S-1,Nephelium cuspidatum,19.70338195
S-1,Dryobalanops beccarii,6.143380803
S-1,Diospyros trinerve,6.652676621
S-1,Gardenia forsteriana,13.36901522
S-1,Fordia splendidissima  subsp. splendidissima,6.525352667
S-1,Shorea virescens,5.825070917
S-1,K4631,5.474930042
S-1,Aglaia palembanica,6.302535746
S-1,K4631,12.50957853
S-1,Archidendron ellipticum,19.32141009
S-1,Pimelodendron griffithianum,5.888732894
S-1,K3974,5.506761031
S-1,Ochanostachys amentacea,42.30338387
S-1,Fordia splendidissima  subsp. splendidissima,8.276057041
S-1,Macaranga brevipetiolata,7.448451337
S-1,Xanthophyllum eurhyncum,8.021409132
S-1,Strombosia ceylanica,10.18591636
S-1,K4087,50.8977508
S-1,Strombosia ceylanica,25.62394584
S-1,Antidesma coriaceum,7.957747155
S-1,Hopea dryobalanoid,15.78817035
S-1,Blumeodendron kurzii,5.793239929
S-1,Aglaia forbesii,7.034648485
S-1,Archidendron ellipticum,6.811831564
S-1,Dysoxylum cauriflorum,5.570423008
S-1,Santiria laevigata,10.50422624
S-1,Baccaurea bracteata,16.36112815
S-1,Hopea dryobalanoid,5.252113122
S-1,Dryobalanops beccarii,4.901972247
S-1,Dehaasia caesia,4.965634224
S-1,Knema laurina,6.270704758
S-1,WK1465,5.729577951
S-1,Archidendron ellipticum,7.480282325
S-1,Amyxa pluricornis,11.61831085
S-1,Gluta wallichii,5.602253997
S-1,Dryobalanops beccarii,7.225634416
S-1,Shorea pauciflora,6.939155519
S-1,Fordia splendidissima  subsp. splendidissima,5.347606088
S-1,Macaranga brevipetiolata,9.803944494
S-1,Gluta wallichii,5.347606088
S-1,Fordia splendidissima  subsp. splendidissima,5.825070917
S-1,Myristica iners,22.44084698
S-1,Dacryodes costata,25.46479089
S-1,Archidendron ellipticum,8.944507802
S-1,Archidendron ellipticum,10.69521218
S-1,Archidendron ellipticum,26.86535439
S-1,Xanthophyllum vitellinum,5.474930042
S-1,Dryobalanops beccarii,12.73239545
S-1,Gironniera hirta,5.634084985
S-1,Fordia splendidissima  subsp. splendidissima,5.315775099
S-1,Scaphium macropodum,6.334366735
S-1,Fordia splendidissima  subsp. splendidissima,4.806479281
S-1,Archidendron ellipticum,8.212395064
S-1,Xanthophyllum rufum,18.4619734
S-1,Gironniera nervosa,16.07464925
S-1,Fordia splendidissima  subsp. splendidissima,6.875493542
S-1,Fordia splendidissima  subsp. splendidissima,8.276057041
S-1,Shorea parvistipulata,6.238873769
S-1,Hopea dryobalanoid,7.225634416
S-1,Fordia splendidissima  subsp. splendidissima,5.411268065
S-1,K4176,15.18338157
S-1,Shorea parvistipulata,5.347606088
S-1,Chisocheton pentandrus,40.99831334
S-1,Gironniera nervosa,17.82535363
S-1,Fordia splendidissima  subsp. splendidissima,6.780000576
S-1,Diospyros simalurensis,8.116902098
S-1,Fordia splendidissima  subsp. splendidissima,8.594366927
S-1,Xanthophyllum eurhyncum,13.30535324
S-1,Cratoxylum formosum,10.15408537
S-1,Shorea quadrinervis,15.91549431
S-1,Diospyros trinerve,6.748169587
S-1,Atuna racemosa  excelsa,13.36901522
S-1,Fordia splendidissima  subsp. splendidissima,8.371550007
S-1,Trioma malaccensis,8.689859893
S-1,K4949,9.390141642
S-1,Gironniera subaequalis,27.18366428
S-1,WK608,12.41408556
S-1,Dyera costulata,33.90000288
S-1,Baccaurea bracteata,5.315775099
S-1,Nephelium cuspidatum,12.12760666
S-1,Xanthophyllum eurhyncum,10.69521218
S-1,Fordia splendidissima  subsp. splendidissima,5.729577951
S-1,Gluta wallichii,24.54169222
S-1,Archidendron ellipticum,8.75352187
S-1,Neoscortechinia kingii,16.17014222
S-1,Chionanthus cuspidta,5.888732894
S-1,Dehaasia firma,4.933803236
S-1,Durio ziebethinus,50.92958179
S-1,Dysoxylum cauriflorum,6.079718826
S-1,Aglaia forbesii,9.963099438
S-1,Palaquium oxleyanum,9.230986699
S-1,Fordia splendidissima  subsp. splendidissima,7.352958371
S-1,Amyxa pluricornis,15.46986047
S-1,Eugenia chlorantha,8.785352859
S-1,Fordia splendidissima  subsp. splendidissima,5.411268065
S-1,Canarium littorale,5.570423008
S-1,Chionanthus cuspidta,7.957747155
S-1,Dryobalanops beccarii,103.2278961
S-1,Dysoxylum cauriflorum,6.525352667
S-1,Fordia splendidissima  subsp. splendidissima,6.238873769
S-1,Mallotus penangensis,11.30000096
S-1,Strombosia ceylanica,32.88141124
S-1,Chionanthus cuspidta,4.806479281
S-1,Knema lundensis,4.870141259
S-1,K3899,8.594366927
S-1,Garcinia candicelata,15.46986047
S-1,Aglaia palembanica,8.307888029
S-1,Fordia splendidissima  subsp. splendidissima,5.98422586
S-1,Fordia splendidissima  subsp. splendidissima,6.68450761
S-1,Dysoxylum cauriflorum,6.302535746
S-1,Hopea dryobalanoid,10.94986008
S-1,Archidendron ellipticum,7.130141451
S-1,Palaquium oxleyanum,6.366197724
S-1,Dysoxylum cauriflorum,6.716338598
S-1,Archidendron ellipticum,34.21831276
S-1,K4087,24.35070629
S-1,Fordia splendidissima  subsp. splendidissima,5.888732894
S-1,Garcinia havilandii,21.32676237
S-1,Nothaphoebe sarawacensis,7.002817496
S-1,Dryobalanops beccarii,16.2338042
S-1,Aglaia forbesii,7.480282325
S-1,Neoscortechinia kingii,5.729577951
S-1,Lithocarpus confragosus,13.33718423
S-1,Baccaurea racemosa,6.047887837
S-1,Amyxa pluricornis,14.96056465
S-1,Pouteria malaccensis,6.366197724
S-1,Xanthophyllum havilandii,13.11436731
S-1,Fordia splendidissima  subsp. splendidissima,5.888732894
S-1,Shorea parvifolia,30.71690402
S-1,Palaquium oxleyanum,7.798592212
S-1,Alangium ebenaceum,5.856901906
S-1,Archidendron ellipticum,8.435211984
S-1,Palaquium oxleyanum,13.36901522
S-1,Fordia splendidissima  subsp. splendidissima,5.920563883
S-1,Madhuca mindanensis,8.594366927
S-1,Xanthophyllum griffithii,38.45183425
S-1,K4183,11.39549393
S-1,Xylopia malayana,12.89155039
S-1,Elateriospermum tapos,40.52084851
S-1,Canarium littorale,17.02957891
S-1,Xanthophyllum malayanum,6.047887837
S-1,Fordia splendidissima  subsp. splendidissima,5.252113122
S-1,Chionanthus cuspidta,6.143380803
S-1,Amyxa pluricornis,15.82000134
S-1,Fordia splendidissima  subsp. splendidissima,9.071831756
S-1,Neoscortechinia kingii,24.35070629
S-1,Shorea mecistopterix,5.029296202
S-1,Fordia splendidissima  subsp. splendidissima,6.143380803
S-1,Shorea parvistipulata,8.116902098
S-1,Macaranga brevipetiolata,12.35042358
S-1,Hopea dryobalanoid,16.87042397
S-1,Macaranga brevipetiolata,8.97633879
S-1,K5201,38.00620041
S-1,Shorea parvifolia,18.71662131
S-1,K9533,21.29493139
S-1,Shorea quadrinervis,17.57070572
S-1,K1052,6.429859701
S-1,Xanthophyllum malayanum,17.76169165
S-1,Macaranga brevipetiolata,7.480282325
S-1,Gironniera nervosa,13.52817016
S-1,Fordia splendidissima  subsp. splendidissima,6.493521678
S-1,Shorea quadrinervis,18.58929735
S-1,Macaranga brevipetiolata,6.111549815
S-1,Shorea mecistopterix,5.729577951
S-1,Macaranga brevipetiolata,5.156620156
S-1,Barringtonia ashtonii,18.62112834
S-1,Shorea multiflora,12.35042358
S-1,Atuna racemosa  excelsa,34.60028463
S-1,Barringtonia ashtonii,6.047887837
S-1,Shorea multiflora,16.96591693
S-1,Pimelodendron griffithianum,13.05070533
S-1,Hopea dryobalanoid,14.96056465
S-1,Macaranga brevipetiolata,12.54140952
S-1,Shorea laevis,9.867606472
S-1,Hopea dryobalanoid,8.339719018
S-1,Shorea dealbata,159.6005769
S-1,Shorea laevis,20.11718481
S-1,Dryobalanops beccarii,7.766761223
S-1,Dryobalanops beccarii,13.84648005
S-1,Archidendron ellipticum,8.276057041
S-1,Shorea laevis,115.1645168
S-1,Dryobalanops beccarii,5.856901906
S-1,K4312,26.67436846
S-1,Dryobalanops beccarii,5.888732894
S-1,Archidendron ellipticum,9.963099438
S-1,Strombosia ceylanica,18.43014241
S-1,Archidendron ellipticum,15.56535343
S-1,Gluta wallichii,6.238873769
S-1,Lithocarpus confragosus,10.02676141
S-1,Fordia splendidissima  subsp. splendidissima,6.68450761
S-1,Pavetta sylvatica,5.920563883
S-1,Pavetta sylvatica,8.021409132
S-1,Shorea laevis,5.570423008
S-1,Shorea multiflora,5.315775099
S-1,Diospyros trinerve,6.68450761
S-1,Barringtonia lanceolata,12.0321137
S-1,Hopea dryobalanoid,5.570423008
S-1,Diospyros borneensis,13.30535324
S-1,Gironniera hirta,46.37775042
S-1,Garcinia scortechinii,31.92648158
S-1,Elaeocarpus petiokitus,5.98422586
S-1,Dysoxylum cauriflorum,5.888732894
S-1,Fordia splendidissima  subsp. splendidissima,5.793239929
S-1,Xylopia malayana,5.570423008
S-1,Gironniera nervosa,20.81746656
S-1,Santiria oblongifolia,63.59831526
S-1,Archidendron ellipticum,16.71126902
S-1,Reinwardtiodendron humile,6.780000576
S-1,Aglaia forbesii,5.888732894
S-1,Barringtonia lanceolata,12.66873347
S-1,K3974,8.594366927
S-1,Fordia splendidissima  subsp. splendidissima,11.4591559
S-1,Santiria tomentosa,7.098310462
S-1,Santiria oblongifolia,7.639437268
S-1,Neoscortechinia kingii,17.3478888
S-1,Aglaia palembanica,5.98422586
S-1,Archidendron ellipticum,10.50422624
S-1,Pimelodendron griffithianum,9.612958563
S-1,Beilschmiedia madang,7.225634416
S-1,Shorea leprosula,5.092958179
S-1,Fordia splendidissima  subsp. splendidissima,11.33183195
S-1,Aglaia odoratissima,25.08281903
S-1,Fordia splendidissima  subsp. splendidissima,6.366197724
S-1,Barringtonia ashtonii,5.570423008
S-1,Fordia splendidissima  subsp. splendidissima,5.411268065
S-1,Dryobalanops beccarii,4.933803236
S-1,Fordia splendidissima  subsp. splendidissima,5.729577951
S-1,Koompassia malaccensis,47.2690181
S-1,Macaranga brevipetiolata,15.31070553
S-1,Endiandra rubescens,5.665915974
S-1,Fordia splendidissima  subsp. splendidissima,6.047887837
S-1,Myristica villosa,21.00845249
S-1,Horsfieldia glabra,8.944507802
S-1,Eugenia buxifolia,54.62197647
S-1,K4615,6.207042781
S-1,Archidendron ellipticum,31.19436885
S-1,K9533,23.74591751
S-1,Dysoxylum cauriflorum,6.366197724
S-1,Chionanthus cuspidta,15.91549431
S-1,Canarium littorale,17.18873385
S-1,Parkia singularis,28.04310097
S-1,Macaranga brevipetiolata,8.75352187
S-1,Fordia splendidissima  subsp. splendidissima,5.092958179
S-1,K4631,40.64817247
S-1,Chionanthus cuspidta,10.82253613
S-1,Diospyros trinerve,6.589014644
S-1,Endiandra rubescens,5.665915974
S-1,Hopea dryobalanoid,7.734930234
S-1,Horsfieldia glabra,12.15943765
S-1,Artocarpus elasticus,23.45943861
S-1,Xanthophyllum havilandii,7.161972439
S-1,Hopea dryobalanoid,19.576058
S-1,Gluta wallichii,8.75352187
S-1,Calophyllum recurvatum,12.50957853
S-1,Bhesa paniculata,28.32957987
S-1,Macaranga brevipetiolata,7.002817496
S-1,Garcinia miquelii,6.620845633
S-1,Pouteria malaccensis,5.793239929
S-1,Palaquium calophyllum,11.04535305
S-1,Santiria laevigata,4.997465213
S-1,Shorea leprosula,7.734930234
S-1,Archidendron ellipticum,7.512113314
S-1,K4035,8.435211984
S-1,Archidendron ellipticum,4.83831027
S-1,Gluta wallichii,6.111549815
S-1,WK1465,9.199155711
S-1,Neoscortechinia kingii,5.825070917
S-1,Gironniera hirta,5.825070917
S-1,Archidendron ellipticum,6.302535746
S-1,Hopea dryobalanoid,6.493521678
S-1,Pimelodendron griffithianum,5.06112719
S-1,Gluta wallichii,59.77859663
S-1,Santiria apiculata,10.9180291
S-1,WK649,5.76140894
S-1,Eugenia buxifolia,18.7484523
S-1,Fordia splendidissima  subsp. splendidissima,5.729577951
S-1,Fordia splendidissima  subsp. splendidissima,4.870141259
S-1,Durio ziebethinus,8.562535938
S-1,Palaquium calophyllum,8.912676813
S-1,Xanthophyllum vitellinum,4.965634224
S-1,Shorea pauciflora,6.875493542
S-1,Shorea laevis,81.07352801
S-1,K4344,57.29577951
S-1,Calophyllum recurvatum,8.689859893
S-1,Hopea dryobalanoid,5.411268065
S-1,Xanthophyllum havilandii,7.957747155
S-1,Xanthophyllum eurhyncum,16.64760705
S-1,Macaranga brevipetiolata,6.843662553
S-1,Diospyros trinerve,10.28140932
S-1,Gironniera hirta,17.37971979
S-1,Amyxa pluricornis,18.58929735
S-1,Shorea pauciflora,7.639437268
S-1,Hopea dryobalanoid,6.525352667
S-1,Pimelodendron griffithianum,10.12225438
S-1,Fordia splendidissima  subsp. splendidissima,4.933803236
S-1,Aporusa elmeri,6.620845633
S-1,Aglaia forbesii,29.79380535
S-1,Santiria oblongifolia,7.798592212
S-1,Canarium littorale,9.071831756
S-1,Xanthophyllum obscurum,52.10732837
S-1,Dryobalanops beccarii,44.37239813
S-1,K2906,5.952394872
S-1,Gironniera nervosa,23.14112873
S-1,Mallotus penangensis,11.14084602
S-1,Fordia splendidissima  subsp. splendidissima,9.803944494
S-1,Mallotus penangensis,12.25493062
S-1,Dysoxylum rugulosum,16.80676199
S-1,Shorea parvistipulata,104.0236708
S-1,Shorea leprosula,6.366197724
S-1,Xanthophyllum vitellinum,6.334366735
S-1,Amyxa pluricornis,21.61324127
S-1,Nothaphoebe sarawacensis,9.867606472
S-1,Madhuca mindanensis,10.98169107
S-1,Fordia splendidissima  subsp. splendidissima,8.148733086
S-1,Amyxa pluricornis,9.294648677
S-1,Mangifera odorata,11.23633898
S-1,Fordia splendidissima  subsp. splendidissima,5.952394872
S-1,Myristica maxima,8.53070495
S-1,Archidendron ellipticum,10.75887415
S-1,Archidendron havilandii,5.029296202
S-1,Drypetes longifolia,5.315775099
S-1,Trigoniastrum hypoleucum,6.207042781
S-1,Scaphium macropodum,14.16478994
S-1,Fordia splendidissima  subsp. splendidissima,8.05324012
S-1,Macaranga brevipetiolata,10.69521218
S-1,Dryobalanops beccarii,14.64225476
S-1,Madhuca mindanensis,6.143380803
S-1,Lithocarpus confragosus,11.65014183
S-1,Fordia splendidissima  subsp. splendidissima,9.931268449
S-1,Dryobalanops beccarii,5.188451145
S-1,K4174,12.15943765
S-1,Palaquium oxleyanum,7.098310462
S-1,Dryobalanops beccarii,7.512113314
S-1,WK608,6.047887837
S-1,Drypetes eriocarpa,11.68197282
S-1,Strombosia ceylanica,5.856901906
S-1,Gironniera nervosa,13.05070533
S-1,K4394,54.39915955
S-1,Gironniera nervosa,28.58422778
S-1,Dryobalanops beccarii,5.729577951
S-1,Fordia splendidissima  subsp. splendidissima,6.047887837
S-1,Palaquium oxleyanum,14.10112796
S-1,Fordia splendidissima  subsp. splendidissima,5.506761031
S-1,K4364,21.16760743
S-1,K4364,7.957747155
S-1,K4035,5.092958179
S-1,Fordia splendidissima  subsp. splendidissima,6.143380803
S-1,Palaquium microphyllum,8.276057041
S-1,Walsura dehiscens,5.506761031
