site,sp,dbh
Oosting,Fagus grandifolia Ehrhart,27.2
Oosting,Liriodendron tulipifera L.,43.1
Oosting,Juniperus virginiana L.,2.2
Oosting,Fagus grandifolia Ehrhart,16.9
Oosting,CACR,2.4
Oosting,Quercus rubra L.,38
Oosting,Quercus velutina Lam.,47.1
Oosting,Liriodendron tulipifera L.,29.6
Oosting,Acer rubrum L.,2.5
Oosting,Liquidambar styraciflua L.,14.4
Oosting,Acer rubrum L.,4.1
Oosting,Cornus florida L.,13.4
Oosting,Liquidambar styraciflua L.,23.9
Oosting,Liquidambar styraciflua L.,39.6
Oosting,Cornus florida L.,10.8
Oosting,Quercus alba L.,35.9
Oosting,Cornus florida L.,10.3
Oosting,Cornus florida L.,3.9
Oosting,Quercus alba L.,38.9
Oosting,Quercus alba L.,35.4
Oosting,Acer rubrum L.,2.3
Oosting,Liquidambar styraciflua L.,21.2
Oosting,Cornus florida L.,2.3
Oosting,Acer rubrum L.,3.3
Oosting,Acer rubrum L.,2.3
Oosting,Cornus florida L.,2.3
Oosting,Cornus florida L.,2.4
Oosting,Pinus taeda L.,40.4
Oosting,Quercus rubra L.,46.8
Oosting,Liquidambar styraciflua L.,34.6
Oosting,Quercus alba L.,23.5
Oosting,Quercus alba L.,35.7
Oosting,Fagus grandifolia Ehrhart,9.6
Oosting,Cornus florida L.,2.2
Oosting,Quercus rubra L.,24.7
Oosting,Cornus florida L.,2.7
Oosting,Cornus florida L.,8.4
Oosting,Cornus florida L.,2.5
Oosting,Acer rubrum L.,2.4
Oosting,Cornus florida L.,10.5
Oosting,Acer rubrum L.,2.2
Oosting,Cornus florida L.,2.1
Oosting,Cornus florida L.,2.4
Oosting,Cornus florida L.,2.2
Oosting,Quercus alba L.,45
Oosting,Quercus rubra L.,54.6
Oosting,Fagus grandifolia Ehrhart,3.9
Oosting,Liquidambar styraciflua L.,17.2
Oosting,Liriodendron tulipifera L.,5.7
Oosting,Cornus florida L.,2.5
Oosting,Cornus florida L.,2.9
Oosting,Cornus florida L.,2.9
Oosting,Nyssa sylvatica Marshall,6.7
Oosting,Oxydendron arboreum (L). DC,21.2
Oosting,Oxydendron arboreum (L). DC,2.7
Oosting,Acer rubrum L.,2.5
Oosting,Acer rubrum L.,3.8
Oosting,Cornus florida L.,4.9
Oosting,Acer rubrum L.,4.7
Oosting,Acer rubrum L.,3.8
Oosting,Liquidambar styraciflua L.,34.8
Oosting,Acer rubrum L.,3.1
Oosting,Acer rubrum L.,3.7
Oosting,Acer rubrum L.,2.5
Oosting,Acer rubrum L.,3
Oosting,Liriodendron tulipifera L.,15.2
Oosting,Morus rubra L.,2.7
Oosting,Acer rubrum L.,2.7
Oosting,Cornus florida L.,3.5
Oosting,Cornus florida L.,2.8
Oosting,Quercus rubra L.,2.9
Oosting,Fagus grandifolia Ehrhart,13.8
Oosting,Oxydendron arboreum (L). DC,14.8
Oosting,Cornus florida L.,3.6
Oosting,Cornus florida L.,3.1
Oosting,Oxydendron arboreum (L). DC,2.9
Oosting,Cornus florida L.,4.2
Oosting,Cornus florida L.,2.7
Oosting,Nyssa sylvatica Marshall,4
Oosting,Morus rubra L.,2.4
Oosting,Quercus rubra L.,3.7
Oosting,Cornus florida L.,4.3
Oosting,Cornus florida L.,3.9
Oosting,Cornus florida L.,3.6
Oosting,Cornus florida L.,6.8
Oosting,Cornus florida L.,2.9
Oosting,Quercus velutina Lam.,52.7
Oosting,Cornus florida L.,2.2
Oosting,CACR,8.5
Oosting,Cornus florida L.,3.4
Oosting,Cornus florida L.,2.7
Oosting,Carya tomentosa (Poiret) Nuttall,69
Oosting,CACR,5.9
Oosting,Cornus florida L.,4.3
Oosting,Cornus florida L.,5.5
Oosting,Cornus florida L.,4.2
Oosting,Cornus florida L.,2.9
Oosting,Cornus florida L.,4.2
Oosting,Cornus florida L.,2.6
Oosting,Prunus serotina Ehrhart,2.8
Oosting,Cornus florida L.,3.9
Oosting,Cornus florida L.,4.9
Oosting,Cornus florida L.,3.5
Oosting,CACR,2.3
Oosting,Cornus florida L.,4
Oosting,CACR,4.5
Oosting,Cornus florida L.,3.4
Oosting,CACR,4.2
Oosting,CACR,5.1
Oosting,Cornus florida L.,4.7
Oosting,Quercus rubra L.,48
Oosting,Nyssa sylvatica Marshall,2.9
Oosting,Acer rubrum L.,2.2
Oosting,Nyssa sylvatica Marshall,4.1
Oosting,Oxydendron arboreum (L). DC,6.9
Oosting,Quercus velutina Lam.,3.9
Oosting,Oxydendron arboreum (L). DC,3.8
Oosting,Cornus florida L.,2.3
Oosting,Cornus florida L.,3.2
Oosting,Nyssa sylvatica Marshall,2.4
Oosting,Cornus florida L.,2.6
Oosting,Nyssa sylvatica Marshall,3.6
Oosting,Cornus florida L.,3.5
Oosting,Nyssa sylvatica Marshall,5.4
Oosting,CACR,2.9
Oosting,CACR,4
Oosting,Cornus florida L.,6
Oosting,Cercis canadensis L.,3.8
Oosting,Nyssa sylvatica Marshall,4
Oosting,Quercus rubra L.,56
Oosting,Cornus florida L.,2.3
Oosting,Cornus florida L.,4.5
Oosting,Cornus florida L.,2.6
Oosting,Cornus florida L.,2.6
Oosting,Cornus florida L.,5.2
Oosting,Cornus florida L.,6.1
Oosting,Cornus florida L.,3.1
Oosting,Cornus florida L.,3.9
Oosting,CACR,7.2
Oosting,Cercis canadensis L.,2.2
Oosting,Liriodendron tulipifera L.,60.8
Oosting,CACR,6
Oosting,CACR,4.4
Oosting,Juniperus virginiana L.,2.6
Oosting,Cornus florida L.,6.1
Oosting,Quercus velutina Lam.,50.1
Oosting,CACR,6.7
Oosting,Liriodendron tulipifera L.,49.8
Oosting,CACR,3.7
Oosting,CACR,2.4
Oosting,CACR,5.4
Oosting,CACR,6.4
Oosting,CACR,4.5
Oosting,CACR,3
Oosting,Cornus florida L.,3.8
Oosting,Carya tomentosa (Poiret) Nuttall,27
Oosting,Nyssa sylvatica Marshall,6.4
Oosting,Cornus florida L.,2.6
Oosting,Cornus florida L.,7.4
Oosting,Liriodendron tulipifera L.,14.1
Oosting,Oxydendron arboreum (L). DC,3.5
Oosting,Cornus florida L.,10.7
Oosting,Cornus florida L.,3
Oosting,Oxydendron arboreum (L). DC,4
Oosting,Cornus florida L.,4.3
Oosting,Morus rubra L.,2.2
Oosting,Quercus alba L.,17.7
Oosting,Oxydendron arboreum (L). DC,4.8
Oosting,Liriodendron tulipifera L.,32.5
Oosting,Cornus florida L.,3.1
Oosting,Quercus alba L.,44.2
Oosting,Quercus velutina Lam.,43.9
Oosting,Juniperus virginiana L.,2.4
Oosting,Liriodendron tulipifera L.,33
Oosting,Cornus florida L.,5
Oosting,Oxydendron arboreum (L). DC,9.7
Oosting,Acer rubrum L.,2.3
Oosting,Oxydendron arboreum (L). DC,12.5
Oosting,Acer rubrum L.,3.3
Oosting,Quercus rubra L.,50.8
Oosting,Acer rubrum L.,17.8
Oosting,CACR,3.5
Oosting,Acer rubrum L.,2.7
Oosting,Oxydendron arboreum (L). DC,2.2
Oosting,Quercus rubra L.,44.6
Oosting,Quercus rubra L.,30.7
Oosting,Liriodendron tulipifera L.,17.6
Oosting,Acer rubrum L.,2.4
Oosting,Acer rubrum L.,2.7
Oosting,Oxydendron arboreum (L). DC,4.9
Oosting,Acer rubrum L.,4.1
Oosting,Morus rubra L.,3.2
Oosting,Pinus taeda L.,36.5
Oosting,Liriodendron tulipifera L.,22.2
Oosting,Liquidambar styraciflua L.,52.5
Oosting,Juniperus virginiana L.,3.3
Oosting,Acer rubrum L.,2.3
Oosting,Cornus florida L.,2.5
Oosting,Liriodendron tulipifera L.,19.1
Oosting,Quercus alba L.,18
Oosting,Acer rubrum L.,2.2
Oosting,Oxydendron arboreum (L). DC,26.2
Oosting,Liriodendron tulipifera L.,46.8
Oosting,Acer rubrum L.,2.1
Oosting,Liriodendron tulipifera L.,42.3
Oosting,Cornus florida L.,3.6
Oosting,Liquidambar styraciflua L.,33.7
Oosting,Acer rubrum L.,2.6
Oosting,Quercus alba L.,13.8
Oosting,Quercus alba L.,22.4
Oosting,Morus rubra L.,2.2
Oosting,Pinus taeda L.,30.2
Oosting,Acer rubrum L.,2.2
Oosting,Cercis canadensis L.,3.7
Oosting,Liriodendron tulipifera L.,12.8
Oosting,Liriodendron tulipifera L.,17
Oosting,Cercis canadensis L.,2.8
Oosting,Cercis canadensis L.,4.8
Oosting,Cornus florida L.,5.8
Oosting,Oxydendron arboreum (L). DC,3.2
Oosting,Cercis canadensis L.,2.8
Oosting,Pinus taeda L.,45.2
Oosting,Cornus florida L.,7.9
Oosting,Liquidambar styraciflua L.,34.4
Oosting,Liriodendron tulipifera L.,16.2
Oosting,Acer rubrum L.,2.1
Oosting,Cornus florida L.,2.1
Oosting,Acer rubrum L.,2.2
Oosting,Quercus rubra L.,51.3
Oosting,Acer rubrum L.,9.8
Oosting,Liriodendron tulipifera L.,13.9
Oosting,Quercus alba L.,13.8
Oosting,Cornus florida L.,9.9
Oosting,Acer rubrum L.,2.3
Oosting,Quercus alba L.,43.3
Oosting,Quercus alba L.,10.8
Oosting,Quercus velutina Lam.,38.6
Oosting,Juniperus virginiana L.,2.8
Oosting,Quercus alba L.,22.6
Oosting,Quercus alba L.,17.8
Oosting,Cercis canadensis L.,3.2
Oosting,Cornus florida L.,4
Oosting,Cercis canadensis L.,8.8
Oosting,Cercis canadensis L.,3.1
Oosting,Cercis canadensis L.,2.4
Oosting,Juniperus virginiana L.,2.6
Oosting,Quercus velutina Lam.,44.2
Oosting,Quercus alba L.,14.4
Oosting,Cercis canadensis L.,4.1
Oosting,Cercis canadensis L.,2.1
Oosting,Liriodendron tulipifera L.,28.8
Oosting,Cornus florida L.,3.2
Oosting,Cornus florida L.,3
Oosting,Cercis canadensis L.,5.2
Oosting,Carya ovata (Miller) K. Koch,8.9
Oosting,Cornus florida L.,2.1
Oosting,Cornus florida L.,4
Oosting,Quercus alba L.,28.8
Oosting,Morus rubra L.,2.8
Oosting,Cornus florida L.,3.6
Oosting,Quercus alba L.,33.8
Oosting,Cornus florida L.,3
Oosting,Cornus florida L.,5.7
Oosting,Cercis canadensis L.,3.4
Oosting,Cercis canadensis L.,3.8
Oosting,Cornus florida L.,7.5
Oosting,Nyssa sylvatica Marshall,20.5
Oosting,Liriodendron tulipifera L.,38.6
Oosting,Morus rubra L.,2.3
Oosting,Acer rubrum L.,2.2
Oosting,Acer rubrum L.,2.1
Oosting,Cornus florida L.,11.2
Oosting,Pinus taeda L.,49.8
Oosting,Oxydendron arboreum (L). DC,14.3
Oosting,Liriodendron tulipifera L.,2.1
Oosting,Acer rubrum L.,3.2
Oosting,CACR,3.4
Oosting,CACR,2.2
Oosting,Cornus florida L.,2.8
Oosting,Cornus florida L.,2.6
Oosting,Cornus florida L.,2.9
Oosting,Carya tomentosa (Poiret) Nuttall,5
Oosting,Acer rubrum L.,6.1
Oosting,Liquidambar styraciflua L.,29.8
Oosting,Liriodendron tulipifera L.,58.4
Oosting,Juniperus virginiana L.,3.4
Oosting,Quercus rubra L.,26.8
Oosting,Carya tomentosa (Poiret) Nuttall,2.1
Oosting,Liriodendron tulipifera L.,53.7
Oosting,Nyssa sylvatica Marshall,3.1
Oosting,Liquidambar styraciflua L.,36
Oosting,Liriodendron tulipifera L.,26.4
Oosting,Oxydendron arboreum (L). DC,2.4
Oosting,Carya tomentosa (Poiret) Nuttall,2.4
Oosting,Cornus florida L.,4.1
Oosting,Juniperus virginiana L.,13.6
Oosting,Liriodendron tulipifera L.,50.9
Oosting,Oxydendron arboreum (L). DC,3.5
Oosting,Cornus florida L.,3.1
Oosting,Oxydendron arboreum (L). DC,2.5
Oosting,Oxydendron arboreum (L). DC,12.7
Oosting,Cornus florida L.,8.5
Oosting,Juniperus virginiana L.,14.3
Oosting,Cornus florida L.,2.8
Oosting,Cornus florida L.,3
Oosting,Liquidambar styraciflua L.,31.5
Oosting,FRAX,12.3
Oosting,Cornus florida L.,2.3
Oosting,Liriodendron tulipifera L.,9.1
Oosting,Carya ovata (Miller) K. Koch,8.3
Oosting,Liriodendron tulipifera L.,27
Oosting,Cornus florida L.,4.8
Oosting,Carya tomentosa (Poiret) Nuttall,2.2
Oosting,Acer rubrum L.,3
Oosting,Oxydendron arboreum (L). DC,20
Oosting,Juniperus virginiana L.,2.8
Oosting,Cornus florida L.,2.3
Oosting,Liriodendron tulipifera L.,14.1
Oosting,Liriodendron tulipifera L.,39.4
Oosting,Carya tomentosa (Poiret) Nuttall,2.2
Oosting,Morus rubra L.,2.7
Oosting,Liriodendron tulipifera L.,14.2
Oosting,Cornus florida L.,3.8
Oosting,Acer rubrum L.,4.9
Oosting,Liquidambar styraciflua L.,22.9
Oosting,Quercus alba L.,46.7
Oosting,Liriodendron tulipifera L.,15.4
Oosting,CACR,2.5
Oosting,Liriodendron tulipifera L.,18.6
Oosting,Liriodendron tulipifera L.,14.9
Oosting,Acer rubrum L.,2.5
Oosting,Acer rubrum L.,4
Oosting,Juniperus virginiana L.,2.8
Oosting,Pinus echinata Millar,43.1
Oosting,Acer rubrum L.,2.5
Oosting,Oxydendron arboreum (L). DC,17.2
Oosting,Acer rubrum L.,2.4
Oosting,Liriodendron tulipifera L.,32.6
Oosting,Acer rubrum L.,6.7
Oosting,Liriodendron tulipifera L.,15.5
Oosting,Nyssa sylvatica Marshall,2.6
Oosting,Cercis canadensis L.,3.4
Oosting,FRAX,29.5
Oosting,Cercis canadensis L.,3.6
Oosting,Quercus alba L.,11.8
Oosting,Juniperus virginiana L.,2.8
Oosting,Quercus alba L.,26.7
Oosting,Nyssa sylvatica Marshall,4.1
Oosting,Cornus florida L.,5.3
Oosting,Liriodendron tulipifera L.,13.9
Oosting,Liriodendron tulipifera L.,44.4
Oosting,Cercis canadensis L.,2.8
Oosting,Liriodendron tulipifera L.,14.8
Oosting,Cornus florida L.,4.7
Oosting,Cornus florida L.,5.4
Oosting,Liriodendron tulipifera L.,16.2
Oosting,Liriodendron tulipifera L.,28.8
Oosting,Cornus florida L.,2.7
Oosting,Quercus velutina Lam.,25.4
Oosting,Acer rubrum L.,2.3
Oosting,Liriodendron tulipifera L.,19.3
Oosting,Carya tomentosa (Poiret) Nuttall,18.7
Oosting,Nyssa sylvatica Marshall,3.4
Oosting,Cercis canadensis L.,3.7
Oosting,Carya tomentosa (Poiret) Nuttall,20.3
Oosting,Juniperus virginiana L.,2.7
Oosting,Quercus rubra L.,33.7
Oosting,Acer rubrum L.,2.6
Oosting,Juniperus virginiana L.,2.3
Oosting,Quercus alba L.,11.1
Oosting,Oxydendron arboreum (L). DC,3.5
Oosting,Quercus rubra L.,27.4
Oosting,Carya ovata (Miller) K. Koch,11.7
Oosting,Liriodendron tulipifera L.,36.7
Oosting,Cornus florida L.,5.6
Oosting,Quercus alba L.,9.3
Oosting,Juniperus virginiana L.,2.1
Oosting,Cercis canadensis L.,2.2
Oosting,Cercis canadensis L.,3.2
Oosting,Juniperus virginiana L.,2.3
Oosting,Acer rubrum L.,3.3
Oosting,Quercus alba L.,13.6
Oosting,Morus rubra L.,2.4
Oosting,Nyssa sylvatica Marshall,2.7
Oosting,Acer rubrum L.,2.7
Oosting,Cornus florida L.,3.3
Oosting,Juniperus virginiana L.,2.2
Oosting,Quercus alba L.,17.3
Oosting,Oxydendron arboreum (L). DC,2.1
Oosting,Carya ovata (Miller) K. Koch,8.9
Oosting,Cercis canadensis L.,2.3
Oosting,Nyssa sylvatica Marshall,2.5
Oosting,Quercus velutina Lam.,35.1
Oosting,Acer rubrum L.,3.8
Oosting,Acer rubrum L.,3.8
Oosting,Cornus florida L.,2.2
Oosting,Liriodendron tulipifera L.,11.9
Oosting,Cornus florida L.,2.5
Oosting,Juniperus virginiana L.,3.6
Oosting,Quercus alba L.,31.8
Oosting,Cercis canadensis L.,2.1
Oosting,Quercus alba L.,15.1
Oosting,Nyssa sylvatica Marshall,6.8
Oosting,Acer rubrum L.,3.4
Oosting,Juniperus virginiana L.,2.8
Oosting,Oxydendron arboreum (L). DC,5.2
Oosting,Cornus florida L.,4.9
Oosting,Cornus florida L.,6.9
Oosting,Quercus rubra L.,37.2
Oosting,Carya ovata (Miller) K. Koch,21.8
Oosting,Liriodendron tulipifera L.,28.7
Oosting,Quercus rubra L.,33.5
Oosting,Liquidambar styraciflua L.,47.9
Oosting,Quercus alba L.,9
Oosting,Acer rubrum L.,3.4
Oosting,Cornus florida L.,3
Oosting,Cornus florida L.,4
Oosting,Cornus florida L.,2.6
Oosting,Carya ovata (Miller) K. Koch,9.8
Oosting,Quercus alba L.,31.6
Oosting,Morus rubra L.,2.2
Oosting,Acer rubrum L.,6.8
Oosting,Acer rubrum L.,4.2
Oosting,Quercus velutina Lam.,28.9
Oosting,Cornus florida L.,3
Oosting,Cornus florida L.,2.1
Oosting,Quercus alba L.,9.9
Oosting,Liriodendron tulipifera L.,21.4
Oosting,Quercus alba L.,4.7
Oosting,Quercus velutina Lam.,42
Oosting,Liriodendron tulipifera L.,34.7
Oosting,Cercis canadensis L.,3.5
Oosting,Acer rubrum L.,2.3
Oosting,Cornus florida L.,4.4
Oosting,Acer rubrum L.,3
Oosting,Acer rubrum L.,2.2
Oosting,Quercus rubra L.,27.2
Oosting,Quercus alba L.,9.6
Oosting,Cornus florida L.,7.2
Oosting,Juniperus virginiana L.,2.7
Oosting,Liriodendron tulipifera L.,17.5
Oosting,Liriodendron tulipifera L.,28.5
Oosting,Acer rubrum L.,3.1
Oosting,Liriodendron tulipifera L.,48
Oosting,Liriodendron tulipifera L.,40.1
Oosting,Carya glabra (Miller) Sweet,6
Oosting,Cercis canadensis L.,2.3
Oosting,Cornus florida L.,2.3
Oosting,Cercis canadensis L.,2.4
Oosting,Acer rubrum L.,2.9
Oosting,Juniperus virginiana L.,2.3
Oosting,Carya glabra (Miller) Sweet,32.4
Oosting,Quercus alba L.,8.9
Oosting,CACR,2.3
Oosting,Nyssa sylvatica Marshall,3
Oosting,Quercus velutina Lam.,32.2
Oosting,Acer rubrum L.,3.3
Oosting,Carya ovata (Miller) K. Koch,24.4
Oosting,Juniperus virginiana L.,2.3
Oosting,Liriodendron tulipifera L.,56.8
Oosting,Carya ovata (Miller) K. Koch,9.2
Oosting,Cornus florida L.,2.2
Oosting,Cornus florida L.,6.9
Oosting,CACR,2.9
Oosting,Cercis canadensis L.,2.1
Oosting,Cercis canadensis L.,2.3
Oosting,Liriodendron tulipifera L.,39.4
Oosting,Liriodendron tulipifera L.,14.4
Oosting,Cornus florida L.,2.8
Oosting,Quercus rubra L.,17
Oosting,Carya ovata (Miller) K. Koch,14.9
Oosting,Cornus florida L.,2.1
Oosting,Carya ovata (Miller) K. Koch,9.5
Oosting,Carya glabra (Miller) Sweet,12.8
Oosting,Acer rubrum L.,2.9
Oosting,Cornus florida L.,2.5
Oosting,Liriodendron tulipifera L.,71.3
Oosting,Nyssa sylvatica Marshall,2.4
Oosting,Acer rubrum L.,15.8
Oosting,Quercus falcata Michaux,46.7
Oosting,Cornus florida L.,2.9
Oosting,Oxydendron arboreum (L). DC,25.2
Oosting,Acer rubrum L.,3.9
Oosting,Pinus taeda L.,43.6
Oosting,Cornus florida L.,4.5
Oosting,Acer rubrum L.,2.3
Oosting,Oxydendron arboreum (L). DC,4
Oosting,CACR,2.4
Oosting,CACR,2.4
Oosting,CACR,3.1
Oosting,Cornus florida L.,2.6
Oosting,CACR,2.3
Oosting,Liriodendron tulipifera L.,47.9
Oosting,CACR,2.3
Oosting,CACR,2.8
Oosting,Cornus florida L.,2.7
Oosting,Acer rubrum L.,2.6
Oosting,Morus rubra L.,2.1
Oosting,Liriodendron tulipifera L.,23.4
Oosting,Carya tomentosa (Poiret) Nuttall,2.5
Oosting,Cercis canadensis L.,2.4
Oosting,Cercis canadensis L.,2.3
Oosting,Juniperus virginiana L.,2.6
Oosting,Liriodendron tulipifera L.,25.9
Oosting,Juniperus virginiana L.,3.3
Oosting,Cercis canadensis L.,2.7
Oosting,Cornus florida L.,2.1
Oosting,Nyssa sylvatica Marshall,2.5
Oosting,Liriodendron tulipifera L.,54.2
Oosting,Cornus florida L.,4.4
Oosting,Fagus grandifolia Ehrhart,2.5
Oosting,Juniperus virginiana L.,4.3
Oosting,Cornus florida L.,4.1
Oosting,Quercus alba L.,14.7
Oosting,Acer rubrum L.,7.8
Oosting,Acer rubrum L.,4.5
Oosting,Liriodendron tulipifera L.,31.6
Oosting,Carya ovata (Miller) K. Koch,16.2
Oosting,Nyssa sylvatica Marshall,3.2
Oosting,Quercus alba L.,11
Oosting,Liriodendron tulipifera L.,33.6
Oosting,Cornus florida L.,4.1
Oosting,Cornus florida L.,3.6
Oosting,Acer rubrum L.,4
Oosting,Quercus alba L.,24.8
Oosting,Cornus florida L.,8
Oosting,Fagus grandifolia Ehrhart,3.1
Oosting,Oxydendron arboreum (L). DC,6.5
Oosting,Oxydendron arboreum (L). DC,9.1
Oosting,Quercus rubra L.,47.6
Oosting,Acer rubrum L.,2.3
Oosting,Quercus velutina Lam.,34
Oosting,Acer rubrum L.,3.5
Oosting,Nyssa sylvatica Marshall,2.5
Oosting,Liquidambar styraciflua L.,12
Oosting,Quercus alba L.,19.1
Oosting,Cornus florida L.,5.9
Oosting,Fagus grandifolia Ehrhart,5.7
Oosting,Acer rubrum L.,4.5
Oosting,Acer rubrum L.,14.9
Oosting,Acer rubrum L.,2.4
Oosting,Quercus velutina Lam.,36.6
Oosting,Nyssa sylvatica Marshall,4.3
Oosting,Juniperus virginiana L.,3.9
Oosting,Nyssa sylvatica Marshall,7.1
Oosting,Cercis canadensis L.,2.4
Oosting,Cornus florida L.,5.9
Oosting,Quercus alba L.,49.3
Oosting,Nyssa sylvatica Marshall,2.3
Oosting,Nyssa sylvatica Marshall,2.4
Oosting,Oxydendron arboreum (L). DC,21.3
Oosting,Acer rubrum L.,3.9
Oosting,Acer rubrum L.,2.1
Oosting,Quercus alba L.,27.9
Oosting,Acer rubrum L.,2.1
Oosting,Liquidambar styraciflua L.,41
Oosting,CACR,3.4
Oosting,Acer rubrum L.,4
Oosting,Nyssa sylvatica Marshall,6.2
Oosting,Acer rubrum L.,2.3
Oosting,Cercis canadensis L.,2.8
Oosting,Nyssa sylvatica Marshall,2.9
Oosting,Acer rubrum L.,2.6
Oosting,Cornus florida L.,6.3
Oosting,Acer rubrum L.,3
Oosting,Cornus florida L.,2.3
Oosting,Oxydendron arboreum (L). DC,9.9
Oosting,Morus rubra L.,3.4
Oosting,Liquidambar styraciflua L.,18.2
Oosting,Prunus serotina Ehrhart,3
Oosting,Acer rubrum L.,2.3
Oosting,Cercis canadensis L.,2.9
Oosting,Quercus rubra L.,61
Oosting,Liquidambar styraciflua L.,17.5
Oosting,Acer rubrum L.,2.1
Oosting,Liriodendron tulipifera L.,16.3
Oosting,Liriodendron tulipifera L.,18.2
Oosting,Cornus florida L.,10.1
Oosting,Quercus velutina Lam.,47.3
Oosting,Quercus alba L.,24.9
Oosting,Acer rubrum L.,2.6
Oosting,Liquidambar styraciflua L.,29.4
Oosting,Acer rubrum L.,2.2
Oosting,Cercis canadensis L.,2.9
Oosting,Cornus florida L.,10.2
Oosting,Quercus rubra L.,24.8
Oosting,Pinus echinata Millar,32.5
Oosting,Oxydendron arboreum (L). DC,7.6
Oosting,Quercus alba L.,13.6
Oosting,Cornus florida L.,6.1
Oosting,CACR,2.3
Oosting,CACR,4
Oosting,Nyssa sylvatica Marshall,2.6
Oosting,CACR,3.5
Oosting,CACR,3.8
Oosting,CACR,2.2
Oosting,CACR,3.7
Oosting,CACR,5.2
Oosting,CACR,5
Oosting,Oxydendron arboreum (L). DC,27.3
Oosting,CACR,4.4
Oosting,Liquidambar styraciflua L.,24.2
Oosting,CACR,3
Oosting,CACR,2.8
Oosting,CACR,4.1
Oosting,CACR,2.3
Oosting,Liriodendron tulipifera L.,21.9
Oosting,CACR,4.8
Oosting,Liriodendron tulipifera L.,18.6
Oosting,CACR,4
Oosting,CACR,4.7
Oosting,CACR,6.3
Oosting,Liriodendron tulipifera L.,2.9
Oosting,Cornus florida L.,7.8
Oosting,CACR,3.6
Oosting,Liriodendron tulipifera L.,52
Oosting,CACR,3.3
Oosting,CACR,3.1
Oosting,Carya ovata (Miller) K. Koch,15.6
Oosting,CACR,4.6
Oosting,Quercus alba L.,37
Oosting,CACR,5.1
Oosting,CACR,4.3
Oosting,CACR,2.1
Oosting,Cornus florida L.,6.4
Oosting,Oxydendron arboreum (L). DC,5.2
Oosting,Quercus velutina Lam.,47.9
Oosting,Acer rubrum L.,4.5
Oosting,CACR,2.3
Oosting,CACR,3.4
Oosting,CACR,3.2
Oosting,Cornus florida L.,3.6
Oosting,Liriodendron tulipifera L.,28.5
Oosting,Oxydendron arboreum (L). DC,14.9
Oosting,CACR,3.4
Oosting,Liriodendron tulipifera L.,59.3
Oosting,Morus rubra L.,2.5
Oosting,Oxydendron arboreum (L). DC,22
Oosting,CACR,4.2
Oosting,Cornus florida L.,6.4
Oosting,CACR,2.4
Oosting,CACR,2.7
Oosting,CACR,3.3
Oosting,CACR,4
Oosting,CACR,3.2
Oosting,CACR,5.5
Oosting,CACR,2.2
Oosting,CACR,2.7
Oosting,CACR,2.5
Oosting,Cornus florida L.,3.6
Oosting,CACR,3.8
Oosting,CACR,2.9
Oosting,Quercus coccinea Muenchh.,53
Oosting,CACR,2.4
Oosting,CACR,3
Oosting,CACR,4.1
Oosting,CACR,2.2
Oosting,CACR,2.3
Oosting,Cornus florida L.,2.6
Oosting,Quercus alba L.,24.9
Oosting,Cornus florida L.,12.7
Oosting,CACR,2.2
Oosting,CACR,6.3
Oosting,CACR,2.2
Oosting,Cornus florida L.,7
Oosting,CACR,4.4
Oosting,CACR,4.3
Oosting,CACR,3.4
Oosting,CACR,3.1
Oosting,CACR,2.5
Oosting,CACR,3.1
Oosting,Carya tomentosa (Poiret) Nuttall,13.4
Oosting,CACR,4.6
Oosting,CACR,3.4
Oosting,CACR,7
Oosting,CACR,2.4
Oosting,CACR,3.3
Oosting,Cercis canadensis L.,7
Oosting,CACR,4.5
Oosting,CACR,3.3
Oosting,CACR,3.3
Oosting,CACR,3.9
Oosting,Quercus rubra L.,46.5
Oosting,Acer rubrum L.,23.6
Oosting,Liriodendron tulipifera L.,22
Oosting,Oxydendron arboreum (L). DC,2.4
Oosting,Juniperus virginiana L.,3.1
Oosting,Acer rubrum L.,2.8
Oosting,Acer rubrum L.,12.1
Oosting,Liriodendron tulipifera L.,16.3
Oosting,Oxydendron arboreum (L). DC,12
Oosting,Quercus alba L.,17.7
Oosting,Quercus alba L.,23.3
Oosting,CACR,2.8
Oosting,Cercis canadensis L.,2.3
Oosting,Cercis canadensis L.,2.1
Oosting,Cornus florida L.,4.7
Oosting,Acer rubrum L.,2.8
Oosting,CACR,3.6
Oosting,Cornus florida L.,2.1
Oosting,Quercus velutina Lam.,34.5
Oosting,CACR,3
Oosting,Quercus velutina Lam.,28.6
Oosting,Cornus florida L.,2.3
Oosting,Cornus florida L.,5
Oosting,Fagus grandifolia Ehrhart,4.7
Oosting,Cornus florida L.,4
Oosting,Cercis canadensis L.,2.2
Oosting,Cornus florida L.,2.3
Oosting,CACR,3.9
Oosting,CACR,2.2
Oosting,Acer rubrum L.,2.1
Oosting,Oxydendron arboreum (L). DC,20
Oosting,Cornus florida L.,2.9
Oosting,Nyssa sylvatica Marshall,2.5
Oosting,Quercus rubra L.,29.6
Oosting,Carya tomentosa (Poiret) Nuttall,10.8
Oosting,Cornus florida L.,3.6
Oosting,Cornus florida L.,2.6
Oosting,Morus rubra L.,4.5
Oosting,Cornus florida L.,5.6
Oosting,Cornus florida L.,2.7
Oosting,CACR,4.5
Oosting,Fagus grandifolia Ehrhart,8.1
Oosting,Morus rubra L.,2.3
