site,sp,dbh
12,Carya ovata,35.4
12,Carya ovata,29
12,Quercus alba,12.5
12,Fraxinus sp.,16.9
12,Cercis canadensis var. canadensis,3.7
12,Cercis canadensis var. canadensis,3.3
12,Juniperus virginiana,7.3
12,Carya ovata,26.8
12,Juniperus virginiana,3
12,Carya alba,18.6
12,Fraxinus sp.,31.4
12,Cercis canadensis var. canadensis,3.7
12,Cercis canadensis var. canadensis,3.8
12,Quercus alba,11
12,Fraxinus sp.,20.3
12,Cornus florida,5.8
12,Quercus alba,14.7
12,Quercus alba,10
12,Quercus rubra,26.9
12,Carya alba,28.3
12,Fraxinus sp.,19.9
12,Ulmus rubra,2.1
12,Cornus florida,7.8
12,Carya ovata,19.2
12,Fraxinus sp.,25
12,Fraxinus sp.,16.4
12,Juniperus virginiana,5.8
12,Quercus alba,5.8
12,Cercis canadensis var. canadensis,6.9
12,Cornus florida,2.3
12,Quercus alba,11.2
12,Ulmus alata,9.4
12,Quercus rubra,19
12,Cornus florida,3.7
12,Chionanthus virginicus,1.8
12,Nyssa sylvatica,1.9
12,Nyssa sylvatica,1.7
12,Quercus rubra,45.8
12,Nyssa sylvatica,3.5
12,Quercus alba,9.8
12,Juniperus virginiana,7.1
12,Nyssa sylvatica,3.9
12,Diospyros virginiana,4.9
12,Cercis canadensis var. canadensis,1.5
12,Nyssa sylvatica,1.8
12,Juniperus virginiana,4.6
12,Quercus velutina,34
12,Cornus florida,7.1
12,Juniperus virginiana,8
12,Cornus florida,4
12,Cornus florida,4.9
12,Cornus florida,2
12,Cornus florida,1.7
12,Fraxinus sp.,10.1
12,Cornus florida,7.4
12,Nyssa sylvatica,1.7
12,Fraxinus sp.,14
12,Cornus florida,3.2
12,Quercus alba,6.9
12,Fraxinus sp.,25.6
12,Quercus alba,11.2
12,Quercus alba,5
12,Cornus florida,5.4
12,Fraxinus sp.,3.8
12,Quercus alba,28.9
12,Fraxinus sp.,22.4
12,Cornus florida,2
12,Fraxinus sp.,33.1
12,Quercus alba,17.7
12,Acer rubrum,2.2
12,Cornus florida,1.5
12,Cornus florida,2
12,Quercus alba,12.3
12,Cornus florida,2.2
12,Acer rubrum,2.7
12,Acer rubrum,1.8
12,Ilex decidua,1.2
12,Acer rubrum,3.5
12,Acer rubrum,3.6
12,Quercus alba,12.8
12,Acer rubrum,1.7
12,Fraxinus sp.,10.9
12,Quercus alba,3
12,Cercis canadensis var. canadensis,2
12,Fraxinus sp.,2.8
12,Cercis canadensis var. canadensis,2.7
12,Morus rubra var. rubra,1.7
12,Quercus alba,10.8
12,Acer rubrum,2.1
12,Quercus alba,11.8
12,Acer rubrum,2.2
12,Fraxinus sp.,23.7
12,Quercus alba,12.6
12,Quercus alba,7.4
12,Cercis canadensis var. canadensis,4.2
12,Cornus florida,2.2
12,Quercus alba,12.3
12,Fraxinus sp.,30.2
12,Chionanthus virginicus,1.9
12,Cornus florida,4.7
12,Cornus florida,2.8
12,Quercus alba,9.2
12,Cornus florida,1.5
12,Cornus florida,4.8
12,Quercus alba,20.4
12,Quercus rubra,18.8
12,Juniperus virginiana,10.3
12,Acer rubrum,1.5
12,Acer rubrum,2.4
12,Juniperus virginiana,7.1
12,Fraxinus sp.,15.6
12,Fraxinus sp.,10.9
12,Cornus florida,3.2
12,Quercus alba,5.4
12,Cornus florida,2.6
12,Chionanthus virginicus,1.9
12,Fraxinus sp.,8.5
12,Fraxinus sp.,24.9
12,Cercis canadensis var. canadensis,2.5
12,Fraxinus sp.,9.9
12,Cercis canadensis var. canadensis,3.1
12,Cercis canadensis var. canadensis,1.5
12,Cercis canadensis var. canadensis,1.9
12,Cercis canadensis var. canadensis,1.9
12,Cercis canadensis var. canadensis,2.3
12,Cercis canadensis var. canadensis,3.2
12,Cercis canadensis var. canadensis,2.9
12,Cercis canadensis var. canadensis,4
12,Cercis canadensis var. canadensis,3.3
12,Cercis canadensis var. canadensis,3.7
12,Cercis canadensis var. canadensis,3.2
12,Fraxinus sp.,19.1
12,Juniperus virginiana,4.7
12,Fraxinus sp.,17.4
12,Cercis canadensis var. canadensis,3
12,Fraxinus sp.,2.7
12,Quercus alba,7.8
12,Fraxinus sp.,3.5
12,Cercis canadensis var. canadensis,3.6
12,Fraxinus sp.,2.9
12,Cercis canadensis var. canadensis,2.5
12,Fraxinus sp.,2.8
12,Fraxinus sp.,2.4
12,Morus rubra var. rubra,1.8
12,Cercis canadensis var. canadensis,3.7
12,Fraxinus sp.,6
12,Quercus alba,4.7
12,Cercis canadensis var. canadensis,2
12,Fraxinus sp.,15.1
12,Cercis canadensis var. canadensis,3.5
12,Quercus alba,7.8
12,Cercis canadensis var. canadensis,5
12,Cercis canadensis var. canadensis,3.5
12,Ostrya virginiana var. virginiana,3.1
12,Chionanthus virginicus,1.2
12,Chionanthus virginicus,1.2
12,Cercis canadensis var. canadensis,2.8
12,Fraxinus sp.,4.3
12,Quercus alba,9.4
12,Quercus rubra,8.6
12,Cercis canadensis var. canadensis,5.8
12,Morus rubra var. rubra,2.8
12,Fraxinus sp.,1.5
12,Fraxinus sp.,1.8
12,Cornus florida,6.6
12,Quercus alba,7.8
12,Quercus alba,7.5
12,Quercus alba,4.6
12,Cercis canadensis var. canadensis,5.3
12,Quercus alba,25.6
12,Quercus alba,2.8
12,Fraxinus sp.,20.7
12,Juniperus virginiana,3.4
12,Nyssa sylvatica,9.7
12,Cornus florida,5
12,Cornus florida,5.8
12,Quercus rubra,30.4
12,Quercus alba,8.1
12,Fraxinus sp.,1.8
12,Fraxinus sp.,5.6
12,Fraxinus sp.,1.3
12,Fraxinus sp.,4.3
12,Fraxinus sp.,4
12,Fraxinus sp.,3.1
12,Quercus rubra,21.2
12,Fraxinus sp.,5
12,Quercus alba,3.1
12,Quercus alba,4.4
12,Quercus rubra,37.1
12,Juniperus virginiana,7.3
12,Cornus florida,4.2
12,Juniperus virginiana,5.8
12,Cornus florida,3.1
12,Quercus velutina,25.8
12,Cornus florida,2.6
12,Juniperus virginiana,9.5
12,Quercus velutina,28.5
12,Carya glabra,2.7
12,Cornus florida,6.1
12,Acer rubrum,2.8
12,Diospyros virginiana,1.5
12,Quercus velutina,33.9
12,Juniperus virginiana,13
12,Carya ovata,2.1
12,Carya alba,2
12,Fraxinus sp.,5.6
12,Chionanthus virginicus,1.5
12,Quercus alba,4.2
12,Prunus serotina,2.7
12,Cornus florida,1.5
12,Cercis canadensis var. canadensis,4
12,Celtis laevigata var. laevigata,2
12,Cercis canadensis var. canadensis,2
12,Cercis canadensis var. canadensis,2.5
12,Carya alba,3.7
12,Juniperus virginiana,3.2
12,Carya alba,3
12,Juniperus virginiana,6
12,Ostrya virginiana var. virginiana,4.9
12,Juniperus virginiana,4.3
12,Carya alba,1.4
12,Diospyros virginiana,2.3
12,Fraxinus sp.,21.4
12,Cercis canadensis var. canadensis,2.6
12,Cercis canadensis var. canadensis,1.9
12,Juniperus virginiana,5.8
12,Fraxinus sp.,17.3
12,Diospyros virginiana,2.1
12,Quercus alba,3.3
12,Juniperus virginiana,7.5
12,Quercus velutina,5.8
12,Cornus florida,5.2
12,Cornus florida,6.2
12,Fraxinus sp.,2.6
12,Fraxinus sp.,11.3
12,Cercis canadensis var. canadensis,2.3
12,Ostrya virginiana var. virginiana,3.1
12,Fraxinus sp.,1.7
12,Fraxinus sp.,2.6
12,Cercis canadensis var. canadensis,1.8
12,Cercis canadensis var. canadensis,2.1
12,Fraxinus sp.,3.6
12,Fraxinus sp.,5.6
12,Juniperus virginiana,3.1
12,Fraxinus sp.,19.5
12,Cornus florida,8.8
12,Cornus florida,3.3
12,Fraxinus sp.,8.6
12,Fraxinus sp.,2.4
12,Fraxinus sp.,7.7
12,Juniperus virginiana,2.5
12,Cercis canadensis var. canadensis,2.5
12,Viburnum rufidulum,1.7
12,Cornus florida,3
12,Fraxinus sp.,35.1
12,Fraxinus sp.,2
12,Fraxinus sp.,3.5
12,Fraxinus sp.,2
12,Fraxinus sp.,2.8
12,Carya ovata,27.5
12,Cercis canadensis var. canadensis,2.3
12,Cercis canadensis var. canadensis,4.2
12,Cercis canadensis var. canadensis,3.1
12,Carya alba,44.7
12,Juniperus virginiana,11.6
12,Carya glabra,27.2
12,Cercis canadensis var. canadensis,2.6
12,Cercis canadensis var. canadensis,2.3
12,Cercis canadensis var. canadensis,1.7
12,Carya alba,21.5
12,Quercus rubra,21.9
12,Cercis canadensis var. canadensis,1.9
12,Cercis canadensis var. canadensis,2.6
12,Cercis canadensis var. canadensis,2.7
12,Cercis canadensis var. canadensis,3
12,Cercis canadensis var. canadensis,2.8
12,Juniperus virginiana,7.5
12,Fraxinus sp.,15.7
12,Fraxinus sp.,2.3
12,Cercis canadensis var. canadensis,2.3
12,Cercis canadensis var. canadensis,3.2
12,Cercis canadensis var. canadensis,1.7
12,Cercis canadensis var. canadensis,3.5
12,Cercis canadensis var. canadensis,4
12,Cercis canadensis var. canadensis,3.4
12,Diospyros virginiana,3.1
12,Diospyros virginiana,2.6
12,Cercis canadensis var. canadensis,1.5
12,Cercis canadensis var. canadensis,1.8
12,Cercis canadensis var. canadensis,2.4
12,Cercis canadensis var. canadensis,2.4
12,Cercis canadensis var. canadensis,3.1
12,Cercis canadensis var. canadensis,2
12,Cercis canadensis var. canadensis,2.7
12,Cercis canadensis var. canadensis,2.8
12,Quercus coccinea var. coccinea,3.9
12,Cercis canadensis var. canadensis,2
12,Carya alba,1.9
12,Chionanthus virginicus,1.8
12,Chionanthus virginicus,1.5
12,Chionanthus virginicus,1.9
12,Celtis laevigata var. laevigata,1.3
12,Prunus serotina,2.2
12,Cercis canadensis var. canadensis,2.4
12,Cercis canadensis var. canadensis,1.7
12,Aesculus sylvatica,1.2
12,Cercis canadensis var. canadensis,2.5
12,Cercis canadensis var. canadensis,2
12,Cercis canadensis var. canadensis,2.4
12,Quercus velutina,2.3
12,Cercis canadensis var. canadensis,1.5
12,Cercis canadensis var. canadensis,2
12,Cercis canadensis var. canadensis,1.5
12,Cercis canadensis var. canadensis,1.5
12,Cercis canadensis var. canadensis,2.3
12,Juniperus virginiana,2.2
12,Cercis canadensis var. canadensis,1.4
12,Juniperus virginiana,2.4
12,Cercis canadensis var. canadensis,1.5
12,Acer saccharum,2.7
12,Cercis canadensis var. canadensis,1.5
12,Cornus florida,1.5
12,Cornus florida,1.9
12,Cercis canadensis var. canadensis,2.4
12,Chionanthus virginicus,1.4
12,Quercus alba,2.5
12,Quercus alba,2.3
12,Morus rubra var. rubra,1.9
12,Cercis canadensis var. canadensis,1.8
12,Cercis canadensis var. canadensis,1.8
12,Quercus alba,1.4
12,Cercis canadensis var. canadensis,1.8
12,Viburnum prunifolium,5.9
12,Cercis canadensis var. canadensis,1.7
12,Viburnum rufidulum,6.8
12,Cercis canadensis var. canadensis,1.4
12,Cercis canadensis var. canadensis,1.2
12,Carya ovata,1.4
12,Cercis canadensis var. canadensis,2.1
12,Juniperus virginiana,3.5
12,Cercis canadensis var. canadensis,1.3
12,Viburnum prunifolium,3.1
12,Cercis canadensis var. canadensis,1.9
12,Cercis canadensis var. canadensis,2.6
12,Quercus coccinea var. coccinea,2.8
12,Cornus florida,1.7
12,Quercus velutina,1.9
12,Cornus florida,1.8
12,Quercus rubra,2.1
12,Carya alba,1.4
12,Cercis canadensis var. canadensis,2.7
12,Fraxinus sp.,1.3
12,Cercis canadensis var. canadensis,2
12,Carya alba,1.2
12,Juniperus virginiana,2.4
12,Juniperus virginiana,2.6
12,Fraxinus sp.,26.2
12,Cornus florida,1.6
12,Cornus florida,1.9
12,Acer rubrum,2.6
12,Cornus florida,2.5
12,Fraxinus sp.,1.8
12,Juniperus virginiana,2.1
12,Quercus alba,1.7
12,Acer rubrum,1.6
12,Acer rubrum,2.6
12,Nyssa sylvatica,2.3
12,Prunus serotina,2.3
12,Fraxinus sp.,1.8
12,Nyssa sylvatica,2.6
12,Prunus serotina,2.1
12,Cornus florida,2.6
12,Fraxinus sp.,1.6
12,Fraxinus sp.,4.7
12,Cercis canadensis var. canadensis,1.4
12,Chionanthus virginicus,1.5
12,Chionanthus virginicus,1.3
12,Chionanthus virginicus,3.1
12,Fraxinus sp.,1.6
12,Chionanthus virginicus,1.2
12,Fraxinus sp.,1.6
12,Chionanthus virginicus,1.6
12,Chionanthus virginicus,1.6
12,Chionanthus virginicus,1.3
12,Cercis canadensis var. canadensis,2.3
12,Cercis canadensis var. canadensis,1.6
12,Chionanthus virginicus,2.2
12,Cercis canadensis var. canadensis,1.9
12,Chionanthus virginicus,1.1
12,Cornus florida,1.5
12,Prunus serotina,1.9
12,Cercis canadensis var. canadensis,2
12,Ulmus alata,1.3
12,Morus rubra var. rubra,1.8
12,Cornus florida,2
12,Nyssa sylvatica,1.4
12,Cercis canadensis var. canadensis,1.4
12,Juniperus virginiana,2.2
12,Carya ovata,1.3
12,Cornus florida,4.5
12,Nyssa sylvatica,1.8
12,Morus rubra var. rubra,1.4
12,Juniperus virginiana,1.5
12,Nyssa sylvatica,1.5
12,Juniperus virginiana,1.5
12,Nyssa sylvatica,1.4
12,Nyssa sylvatica,1.4
12,Cercis canadensis var. canadensis,2
12,Cornus florida,1.7
12,Juniperus virginiana,2
12,Carya alba,1.4
12,Nyssa sylvatica,1.6
12,Cornus florida,1.4
12,Cornus florida,1.8
12,Cercis canadensis var. canadensis,1.8
12,Cercis canadensis var. canadensis,1.7
12,Cercis canadensis var. canadensis,3.5
12,Cercis canadensis var. canadensis,2.2
12,Cercis canadensis var. canadensis,4.3
12,Cercis canadensis var. canadensis,3.5
12,Juglans nigra,23.2
12,Cornus florida,2.1
12,Quercus alba,7.8
12,Cercis canadensis var. canadensis,1.4
12,Acer rubrum,1.4
12,Acer rubrum,1.1
12,Ulmus alata,1.8
12,Acer rubrum,1.3
12,Juniperus virginiana,1.4
12,Nyssa sylvatica,1.4
12,Acer rubrum,1.3
12,Carya glabra,1.3
12,Cornus florida,2.5
12,Cornus florida,1.9
12,Nyssa sylvatica,1.7
12,Acer rubrum,1.4
12,Acer rubrum,1.5
12,Acer rubrum,1.7
12,Acer rubrum,1.4
12,Viburnum rufidulum,4
12,Prunus serotina,1.5
12,Prunus serotina,2.6
12,Acer rubrum,1.5
12,Quercus rubra,18.1
12,Chionanthus virginicus,2
12,Acer rubrum,2.4
12,Acer rubrum,2.2
12,Acer rubrum,1.7
12,Acer rubrum,2
12,Acer rubrum,1.8
12,Acer rubrum,1.5
12,Cornus florida,1.8
12,Prunus serotina,1.4
12,Fraxinus sp.,1.1
12,Cornus florida,1.2
12,Acer rubrum,1.5
12,Quercus alba,8.4
12,Cornus florida,1.7
12,Acer rubrum,1.6
12,Cornus florida,2.8
12,Cornus florida,2.2
12,Cercis canadensis var. canadensis,2
12,Cornus florida,1.7
12,Juniperus virginiana,2.6
12,Cercis canadensis var. canadensis,1.4
12,Cercis canadensis var. canadensis,2.6
12,Cercis canadensis var. canadensis,2
12,Cercis canadensis var. canadensis,2
12,Cercis canadensis var. canadensis,1.3
12,Cercis canadensis var. canadensis,2.5
12,Cercis canadensis var. canadensis,1.3
12,Cercis canadensis var. canadensis,2.6
12,Cercis canadensis var. canadensis,2.6
12,Cercis canadensis var. canadensis,2.5
12,Cercis canadensis var. canadensis,1.2
12,Cercis canadensis var. canadensis,2.6
12,Cercis canadensis var. canadensis,2.3
12,Cercis canadensis var. canadensis,2.4
12,Cercis canadensis var. canadensis,2.7
12,Cercis canadensis var. canadensis,2.3
12,Cornus florida,2.5
12,Morus rubra var. rubra,1.7
12,Pinus taeda,47.1
12,Cornus florida,1.9
12,Cornus florida,2.7
12,Acer rubrum,1.2
12,Cornus florida,2.3
12,Acer rubrum,1.3
12,Cornus florida,1.8
12,Acer rubrum,1.4
12,Acer rubrum,1.8
12,Acer rubrum,1.5
12,Cercis canadensis var. canadensis,2.7
12,Cercis canadensis var. canadensis,2.4
12,Cornus florida,1.8
12,Cornus florida,1.5
12,Ulmus americana,1.9
12,Ostrya virginiana var. virginiana,3.1
12,Ostrya virginiana var. virginiana,2
12,Cercis canadensis var. canadensis,2.3
12,Cercis canadensis var. canadensis,2.8
12,Acer rubrum,1.7
12,Acer rubrum,1.9
12,Morus rubra var. rubra,2
12,Cercis canadensis var. canadensis,1.7
12,Acer rubrum,3
12,Acer rubrum,2.2
12,Cercis canadensis var. canadensis,2.4
12,Cercis canadensis var. canadensis,2
12,Cercis canadensis var. canadensis,1.6
12,Cercis canadensis var. canadensis,2.2
12,Cercis canadensis var. canadensis,4.4
12,Fraxinus sp.,2.5
12,Cercis canadensis var. canadensis,2.1
12,Cercis canadensis var. canadensis,2
12,Cercis canadensis var. canadensis,2.1
12,Cercis canadensis var. canadensis,2
12,Celtis laevigata var. laevigata,2.1
12,Cercis canadensis var. canadensis,1.8
12,Cercis canadensis var. canadensis,1.7
12,Cercis canadensis var. canadensis,1.5
12,Juniperus virginiana,6.3
12,Cercis canadensis var. canadensis,2.8
12,Fraxinus sp.,20.6
12,Carya glabra,50
12,Prunus serotina,2.5
12,Cercis canadensis var. canadensis,3.8
12,Acer rubrum,2.2
12,Acer rubrum,2.2
12,Quercus rubra,28.9
12,Acer rubrum,1.2
12,Cornus florida,1.3
12,Morus rubra var. rubra,2.1
12,Acer rubrum,1.9
12,Chionanthus virginicus,1.3
12,Cercis canadensis var. canadensis,1.5
12,Cercis canadensis var. canadensis,5.6
12,Quercus alba,11.9
12,Juniperus virginiana,5.4
12,Morus rubra var. rubra,1.4
12,Chionanthus virginicus,1.3
12,Fraxinus sp.,4.9
12,Acer rubrum,2.3
12,Fraxinus sp.,11.4
12,Quercus alba,7.3
12,Cornus florida,3.9
12,Cornus florida,2.1
12,Carya glabra,11.4
12,Fraxinus sp.,4.4
12,Quercus alba,9.2
12,Fraxinus sp.,3
12,Quercus alba,18
12,Cercis canadensis var. canadensis,1.2
12,Cornus florida,2.7
12,Cercis canadensis var. canadensis,1.1
12,Acer rubrum,2.5
12,Quercus alba,15
12,Cornus florida,2.2
12,Cornus florida,1.7
12,Carya alba,38.2
12,Quercus alba,3.7
12,Quercus rubra,11.4
12,Acer rubrum,3.9
12,Cornus florida,1.2
12,Fraxinus sp.,4.2
12,Cornus florida,2.4
12,Cercis canadensis var. canadensis,1.1
12,Cercis canadensis var. canadensis,1.2
12,Quercus alba,7.1
12,Cornus florida,1.3
12,Cornus florida,2.6
12,Cercis canadensis var. canadensis,2.7
12,Cercis canadensis var. canadensis,2.1
12,Acer rubrum,7
12,Acer rubrum,4.5
12,Prunus serotina,1.3
12,Quercus rubra,31.9
12,Celtis laevigata var. laevigata,1.6
12,Cornus florida,1.9
12,Morus rubra var. rubra,2.7
12,Prunus serotina,1.9
12,Cercis canadensis var. canadensis,5.4
12,Cornus florida,1.1
12,Quercus rubra,19.8
12,Cercis canadensis var. canadensis,4
12,Quercus alba,8.6
12,Cercis canadensis var. canadensis,1.9
12,Cercis canadensis var. canadensis,1.1
12,Cornus florida,3.9
12,Quercus alba,15.4
12,Acer rubrum,3.6
12,Prunus serotina,1.6
12,Morus rubra var. rubra,3.5
12,Carya ovata,3.5
12,Morus rubra var. rubra,1.3
12,Cercis canadensis var. canadensis,5
12,Cercis canadensis var. canadensis,1.6
12,Quercus alba,6.3
12,Fraxinus sp.,28.7
12,Quercus alba,4.8
12,Cercis canadensis var. canadensis,2.1
12,Cornus florida,2.8
12,Cercis canadensis var. canadensis,2
12,Cercis canadensis var. canadensis,6.3
12,Acer rubrum,2.5
12,Cornus florida,5.4
12,Carya alba,32.5
12,Acer rubrum,2
12,Cornus florida,4.1
12,Morus rubra var. rubra,1.3
12,Cornus florida,6
12,Quercus alba,18.8
12,Fraxinus sp.,14.2
12,Cornus florida,6.2
12,Fraxinus sp.,13.1
12,Cercis canadensis var. canadensis,1.1
12,Quercus alba,28.4
12,Quercus alba,27
12,Fraxinus sp.,5.2
12,Cercis canadensis var. canadensis,1.3
12,Quercus rubra,22.8
12,Cercis canadensis var. canadensis,2
12,Cornus florida,5.4
12,Cornus florida,3.2
12,Cercis canadensis var. canadensis,3.8
12,Cornus florida,6
12,Cercis canadensis var. canadensis,3.4
12,Cercis canadensis var. canadensis,2.2
12,Prunus serotina,3.2
12,Cornus florida,1.5
12,Cercis canadensis var. canadensis,3
12,Prunus serotina,1.3
12,Carya ovata,19.1
12,Prunus serotina,2.4
12,Cornus florida,1.6
12,Cornus florida,2.3
12,Cornus florida,7.4
12,Cornus florida,1.5
12,Juniperus virginiana,3.3
12,Cornus florida,1.1
12,Acer saccharum,11.5
12,Quercus alba,9.3
12,Cercis canadensis var. canadensis,2.9
12,Cornus florida,2.5
12,Cornus florida,1.2
12,Quercus alba,14.4
12,Quercus alba,18.6
12,Cercis canadensis var. canadensis,2.1
12,Fraxinus sp.,16.7
12,Fraxinus sp.,20.8
12,Cornus florida,4.4
12,Cornus florida,2.4
12,Fraxinus sp.,14.5
12,Fraxinus sp.,2
12,Prunus serotina,1.2
12,Prunus serotina,1.8
12,Cornus florida,2.2
12,Cercis canadensis var. canadensis,2
12,Cornus florida,1.5
12,Cornus florida,2.1
12,Cercis canadensis var. canadensis,3.4
12,Quercus alba,11
12,Fraxinus sp.,14.9
12,Cornus florida,2.7
12,Acer rubrum,1.7
12,Cercis canadensis var. canadensis,1.2
12,Quercus alba,20.9
12,Fraxinus sp.,9.1
12,Acer rubrum,2.7
12,Cornus florida,5.3
12,Celtis laevigata var. laevigata,1.1
12,Fraxinus sp.,14.7
12,Quercus alba,30.7
12,Fraxinus sp.,5.8
12,Quercus alba,13.8
12,Viburnum rufidulum,2.7
12,Cercis canadensis var. canadensis,3.2
12,Fraxinus sp.,10.1
12,Quercus alba,8.7
12,Cercis canadensis var. canadensis,1.6
12,Cornus florida,1.4
12,Cornus florida,4.8
12,Morus rubra var. rubra,1.2
12,Carya ovata,1.2
12,Cercis canadensis var. canadensis,2.4
12,Cornus florida,1.5
12,Cornus florida,1.5
12,Fraxinus sp.,26.1
12,Quercus alba,7
12,Quercus alba,5.7
12,Cercis canadensis var. canadensis,2.2
12,Prunus serotina,2.3
12,Cercis canadensis var. canadensis,3.3
12,Quercus alba,5.7
12,Fraxinus sp.,23.6
12,Cornus florida,2.8
12,Cercis canadensis var. canadensis,1.1
12,Chionanthus virginicus,1.3
12,Cercis canadensis var. canadensis,1.2
12,Carya alba,30.4
12,Quercus alba,9.2
12,Quercus alba,7.9
12,Cercis canadensis var. canadensis,3
12,Quercus alba,31.2
12,Cornus florida,1.7
12,Cornus florida,2.3
12,Quercus alba,11.4
12,Acer rubrum,7.9
12,Cornus florida,3.9
12,Quercus alba,15.1
12,Cornus florida,4.1
12,Quercus alba,10.4
12,Acer rubrum,1.9
12,Cornus florida,5.4
12,Acer rubrum,1.6
12,Cercis canadensis var. canadensis,1.6
12,Quercus rubra,35.9
12,Fraxinus sp.,3.5
12,Cornus florida,3.1
12,Cornus florida,1.8
12,Amelanchier arborea,1.2
12,Quercus stellata,44.6
12,Viburnum rufidulum,1.5
12,Cercis canadensis var. canadensis,2.8
12,Prunus serotina,4.4
12,Nyssa sylvatica,1.8
12,Quercus alba,21.7
12,Morus rubra var. rubra,1.8
12,Cercis canadensis var. canadensis,2
12,Cercis canadensis var. canadensis,4.4
12,Prunus serotina,3.7
12,Quercus rubra,7.8
12,Cercis canadensis var. canadensis,2.1
12,Acer saccharum,1.5
12,Cornus florida,1.4
12,Quercus alba,10.1
12,Cercis canadensis var. canadensis,1.7
12,Prunus serotina,1.7
12,Fraxinus sp.,15.2
12,Cornus florida,1.5
12,Morus rubra var. rubra,1.8
12,Morus rubra var. rubra,2.2
12,Prunus serotina,1.6
12,Cornus florida,1.2
12,Carpinus caroliniana,1.7
12,Liriodendron tulipifera,34.8
12,Cornus florida,5.2
12,Cercis canadensis var. canadensis,7.2
12,Cornus florida,5.5
12,Cornus florida,2.4
12,Fraxinus sp.,16.9
12,Quercus alba,14.8
12,Cornus florida,2.8
12,Cornus florida,1.8
12,Fraxinus sp.,5.5
12,Cornus florida,2.8
12,Acer rubrum,1.2
12,Cornus florida,1.6
12,Cercis canadensis var. canadensis,3.7
12,Carya ovata,24.5
12,Quercus alba,34.1
12,Cornus florida,2
12,Cornus florida,8.4
12,Fraxinus sp.,30
12,Quercus alba,10.2
12,Acer rubrum,1.8
12,Prunus serotina,1.3
12,Prunus serotina,2.6
12,Quercus alba,7.8
12,Cornus florida,1.5
12,Quercus alba,9.1
12,Acer rubrum,2.5
12,Carya ovata,43.3
12,Quercus alba,11.9
12,Cornus florida,5.4
12,Quercus alba,13.6
12,Cercis canadensis var. canadensis,3.4
12,Cornus florida,3.3
12,Quercus alba,6.5
12,Quercus alba,3.7
12,Cornus florida,5.4
12,Cornus florida,2.4
12,Acer rubrum,4.6
12,Carya ovata,32.1
12,Cornus florida,2.6
12,Cercis canadensis var. canadensis,5.2
12,Cornus florida,3.7
12,Quercus alba,3.7
12,Quercus alba,13.1
12,Quercus alba,7.9
12,Carya glabra,20.8
12,Quercus alba,15.9
12,Quercus alba,10.8
12,Fraxinus sp.,4.9
12,Quercus rubra,32.8
12,Quercus rubra,33.4
12,Fraxinus sp.,25
12,Quercus alba,10
12,Quercus alba,10.5
12,Cornus florida,1.8
12,Quercus alba,4.8
12,Cornus florida,2.3
12,Acer rubrum,1.6
12,Fraxinus sp.,17.9
12,Carya alba,42.7
12,Cornus florida,1.7
12,Fraxinus sp.,9.1
12,Cornus florida,3.7
12,Cercis canadensis var. canadensis,1.3
12,Quercus alba,10.5
12,Quercus alba,14.7
12,Quercus alba,33.2
12,Prunus serotina,2.1
12,Quercus alba,8.4
12,Quercus alba,13
12,Cornus florida,4.9
12,Cornus florida,4.9
12,Acer rubrum,1.5
12,Cornus florida,1.8
12,Fraxinus sp.,4
12,Cornus florida,1.9
12,Carya ovata,36.2
12,Quercus alba,4.7
12,Cercis canadensis var. canadensis,3.4
12,Quercus alba,8.5
12,Fraxinus sp.,6.1
12,Cercis canadensis var. canadensis,1.4
12,Cercis canadensis var. canadensis,1.9
12,Fraxinus sp.,17.1
12,Carya ovata,1.7
12,Cercis canadensis var. canadensis,2.1
12,Quercus alba,4.4
12,Acer rubrum,4.3
12,Quercus alba,7.6
12,Fraxinus sp.,2.5
12,Acer rubrum,1.4
12,Quercus alba,9.6
12,Acer rubrum,4.2
12,Acer rubrum,2.3
12,Quercus alba,17.2
12,Cornus florida,7.9
12,Cercis canadensis var. canadensis,1.3
12,Quercus alba,11.5
12,Juniperus virginiana,12.6
12,Acer rubrum,1.1
12,Quercus rubra,28.1
12,Cornus florida,5.9
12,Carya ovata,1.3
12,Fraxinus sp.,12.1
12,Cornus florida,3.6
12,Cornus florida,2.1
12,Quercus alba,26.5
12,Cornus florida,2.1
12,Acer rubrum,1.4
12,Quercus alba,7.1
12,Fraxinus sp.,20.7
12,Cornus florida,1.7
12,Juniperus virginiana,3
12,Cornus florida,4.9
12,Quercus alba,7.5
12,Cornus florida,3.8
12,Quercus alba,28
12,Cornus florida,1.9
12,Cornus florida,2
12,Quercus alba,10.4
12,Fraxinus sp.,3.9
12,Cornus florida,1.1
12,Fraxinus sp.,27
12,Cornus florida,1.7
12,Quercus alba,13.6
12,Cornus florida,3.8
12,Quercus alba,1.1
12,Cornus florida,2.9
12,Acer rubrum,2.2
12,Cornus florida,3.1
12,Quercus alba,1.5
12,Cornus florida,1.8
12,Carya alba,51.4
12,Cercis canadensis var. canadensis,2.1
12,Ulmus rubra,1.2
12,Acer rubrum,3
12,Acer rubrum,1.6
12,Cornus florida,1.6
12,Amelanchier arborea,2
12,Quercus alba,18.8
12,Cornus florida,6
12,Quercus alba,7.5
12,Quercus alba,6.5
12,Quercus alba,8.9
12,Quercus rubra,13.2
12,Cornus florida,1.2
12,Carya glabra,40.4
