plot,sp,dbh
BSP83,Garcinia gummiNAgutta,32.1492985
BSP83,Garcinia gummiNAgutta,33.42253805
BSP83,Garcinia gummiNAgutta,34.69577759
BSP83,Garcinia gummiNAgutta,35.01408748
BSP83,Garcinia gummiNAgutta,37.56056657
BSP83,Garcinia gummiNAgutta,37.87887646
BSP83,Garcinia gummiNAgutta,39.152116
BSP83,Garcinia gummiNAgutta,39.47042589
BSP83,Garcinia gummiNAgutta,41.3802852
BSP83,Garcinia gummiNAgutta,42.01690498
BSP83,Garcinia gummiNAgutta,42.65352475
BSP83,Garcinia gummiNAgutta,42.97183463
BSP83,Garcinia gummiNAgutta,46.79155327
BSP83,Garcinia gummiNAgutta,47.10986316
BSP83,Garcinia gummiNAgutta,49.65634224
BSP83,Garcinia gummiNAgutta,54.43099054
BSP83,Garcinia gummiNAgutta,55.70423008
BSP83,Garcinia morella,3.501408748
BSP83,Garcinia morella,3.819718634
BSP83,Garcinia morella,4.13802852
BSP83,Garcinia morella,4.13802852
BSP83,Garcinia morella,4.456338407
BSP83,Garcinia morella,4.774648293
BSP83,Garcinia morella,4.774648293
BSP83,Garcinia morella,5.092958179
BSP83,Garcinia morella,5.092958179
BSP83,Garcinia morella,5.729577951
BSP83,Garcinia morella,5.729577951
BSP83,Garcinia morella,5.729577951
BSP83,Garcinia morella,5.729577951
BSP83,Garcinia morella,6.047887837
BSP83,Garcinia morella,6.366197724
BSP83,Garcinia morella,6.68450761
BSP83,Garcinia morella,7.002817496
BSP83,Garcinia morella,7.002817496
BSP83,Garcinia morella,7.639437268
BSP83,Garcinia morella,7.957747155
BSP83,Garcinia morella,8.912676813
BSP83,Garcinia morella,9.230986699
BSP83,Garcinia morella,11.14084602
BSP83,Garcinia morella,13.2663068
BSP83,Garcinia morella,13.05070533
BSP83,Garcinia morella,13.68732511
BSP83,Garcinia morella,14.32394488
BSP83,Garcinia morella,15.27887454
BSP83,Garcinia morella,16.2338042
BSP83,Garcinia morella,16.55211408
BSP83,Garcinia morella,16.55211408
BSP83,Garcinia morella,16.87042397
BSP83,Garcinia morella,17.50704374
BSP83,Garcinia morella,19.41690306
BSP83,Garcinia morella,22.60000192
BSP83,Garcinia morella,24.50986124
BSP83,Garcinia morella,32.46760839
BSP83,Garcinia talbotii,4.456338407
BSP83,Garcinia talbotii,4.774648293
BSP83,Garcinia talbotii,6.366197724
BSP83,Garcinia talbotii,7.321127382
BSP83,Garcinia talbotii,8.276057041
BSP83,Garcinia talbotii,8.276057041
BSP83,Garcinia talbotii,8.594366927
BSP83,Garcinia talbotii,8.594366927
BSP83,Garcinia talbotii,8.912676813
BSP83,Garcinia talbotii,9.549296586
BSP83,Garcinia talbotii,10.18591636
BSP83,Garcinia talbotii,10.18591636
BSP83,Garcinia talbotii,10.50422624
BSP83,Garcinia talbotii,11.14084602
BSP83,Garcinia talbotii,11.77746579
BSP83,Garcinia talbotii,12.09577567
BSP83,Garcinia talbotii,13.05070533
BSP83,Garcinia talbotii,14.96056465
BSP83,Garcinia talbotii,21.32676237
BSP83,Garcinia talbotii,26.77589766
BSP83,Garcinia talbotii,23.87324146
BSP83,Glochidion ellipticum,14.64225476
BSP83,Glochidion ellipticum,17.50704374
BSP83,Glochidion ellipticum,28.64788976
BSP83,Glycosmis pentaphylla,4.13802852
BSP83,Holigarna arnottiana,3.819718634
BSP83,Holigarna arnottiana,4.13802852
BSP83,Holigarna arnottiana,4.456338407
BSP83,Holigarna arnottiana,5.092958179
BSP83,Holigarna arnottiana,5.092958179
BSP83,Holigarna arnottiana,5.729577951
BSP83,Holigarna arnottiana,5.729577951
BSP83,Holigarna arnottiana,6.047887837
BSP83,Holigarna arnottiana,6.047887837
BSP83,Holigarna arnottiana,6.047887837
BSP83,Holigarna arnottiana,6.366197724
BSP83,Holigarna arnottiana,6.366197724
BSP83,Holigarna arnottiana,6.68450761
BSP83,Holigarna arnottiana,7.002817496
BSP83,Holigarna arnottiana,7.321127382
BSP83,Holigarna arnottiana,7.639437268
BSP83,Holigarna arnottiana,7.957747155
BSP83,Holigarna arnottiana,8.594366927
BSP83,Holigarna arnottiana,8.912676813
BSP83,Holigarna arnottiana,8.912676813
BSP83,Holigarna arnottiana,11.39709425
BSP83,Holigarna arnottiana,9.230986699
BSP83,Holigarna arnottiana,10.82253613
BSP83,Holigarna arnottiana,11.14084602
BSP83,Holigarna arnottiana,11.77746579
BSP83,Holigarna arnottiana,12.41408556
BSP83,Holigarna arnottiana,12.73239545
BSP83,Holigarna arnottiana,13.36901522
BSP83,Holigarna arnottiana,14.64225476
BSP83,Holigarna arnottiana,14.96056465
BSP83,Holigarna arnottiana,15.27887454
BSP83,Holigarna arnottiana,15.91549431
BSP83,Holigarna arnottiana,15.91549431
BSP83,Holigarna arnottiana,19.09859317
BSP83,Holigarna arnottiana,20.37183272
BSP83,Holigarna arnottiana,20.37183272
BSP83,Holigarna arnottiana,21.64507226
BSP83,Holigarna arnottiana,22.60000192
BSP83,Holigarna arnottiana,25.14648101
BSP83,Holigarna arnottiana,26.41972055
BSP83,Holigarna arnottiana,31.19436885
BSP83,Holigarna arnottiana,37.87887646
BSP83,Holigarna arnottiana,42.97183463
BSP83,Holigarna grahamii,7.321127382
BSP83,Holigarna grahamii,8.594366927
BSP83,Holigarna grahamii,10.18591636
BSP83,Holigarna grahamii,11.14084602
BSP83,Holigarna grahamii,16.2338042
BSP83,Holigarna grahamii,16.87042397
BSP83,Holigarna grahamii,21.64507226
BSP83,Holigarna grahamii,21.96338215
BSP83,Holigarna grahamii,22.91831181
BSP83,Holigarna grahamii,36.9239468
BSP83,Holigarna grahamii,52.52113122
BSP83,Holigarna nigra,4.774648293
BSP83,Holigarna nigra,6.68450761
BSP83,Holigarna nigra,8.276057041
BSP83,Holigarna nigra,10.82253613
BSP83,Holigarna nigra,12.41408556
BSP83,Holigarna nigra,14.32394488
BSP83,Holigarna nigra,16.2338042
BSP83,Holigarna nigra,17.50704374
BSP83,Holigarna nigra,17.50704374
BSP83,Holigarna nigra,24.82817112
BSP83,Holigarna nigra,28.96619964
BSP83,Holigarna nigra,31.51267873
BSP83,Holigarna nigra,32.1492985
BSP83,Holigarna nigra,32.78591828
BSP83,Holigarna nigra,38.83380611
BSP83,Hopea parviflora,45.51831372
BSP83,Hopea ponga,3.819718634
BSP83,Hopea ponga,3.819718634
BSP83,Hopea ponga,3.819718634
BSP83,Hopea ponga,3.819718634
BSP83,Hopea ponga,3.819718634
BSP83,Hopea ponga,3.819718634
BSP83,Hopea ponga,4.13802852
BSP83,Hopea ponga,4.13802852
BSP83,Hopea ponga,4.13802852
BSP83,Hopea ponga,4.456338407
BSP83,Hopea ponga,4.456338407
BSP83,Hopea ponga,4.456338407
BSP83,Hopea ponga,4.456338407
BSP83,Hopea ponga,4.456338407
BSP83,Hopea ponga,4.456338407
BSP83,Hopea ponga,4.456338407
BSP83,Hopea ponga,6.318270836
BSP83,Hopea ponga,4.774648293
BSP83,Hopea ponga,4.774648293
BSP83,Hopea ponga,4.774648293
BSP83,Hopea ponga,4.774648293
BSP83,Hopea ponga,4.774648293
BSP83,Hopea ponga,4.774648293
BSP83,Hopea ponga,4.774648293
BSP83,Hopea ponga,5.092958179
BSP83,Hopea ponga,5.092958179
BSP83,Hopea ponga,5.092958179
BSP83,Hopea ponga,5.092958179
BSP83,Hopea ponga,5.411268065
BSP83,Hopea ponga,5.411268065
BSP83,Hopea ponga,5.411268065
BSP83,Hopea ponga,5.411268065
BSP83,Hopea ponga,5.729577951
BSP83,Hopea ponga,5.729577951
BSP83,Hopea ponga,6.047887837
BSP83,Hopea ponga,6.047887837
BSP83,Hopea ponga,6.047887837
BSP83,Hopea ponga,6.047887837
BSP83,Hopea ponga,6.047887837
BSP83,Hopea ponga,6.047887837
BSP83,Hopea ponga,6.047887837
BSP83,Hopea ponga,6.047887837
BSP83,Hopea ponga,6.047887837
BSP83,Hopea ponga,6.366197724
BSP83,Hopea ponga,6.366197724
BSP83,Hopea ponga,6.366197724
BSP83,Hopea ponga,6.366197724
BSP83,Hopea ponga,6.366197724
BSP83,Hopea ponga,6.68450761
BSP83,Hopea ponga,6.68450761
BSP83,Hopea ponga,6.68450761
BSP83,Hopea ponga,6.68450761
BSP83,Hopea ponga,7.002817496
BSP83,Hopea ponga,7.002817496
BSP83,Hopea ponga,7.002817496
BSP83,Hopea ponga,7.002817496
BSP83,Hopea ponga,7.002817496
BSP83,Hopea ponga,7.321127382
BSP83,Hopea ponga,7.321127382
BSP83,Hopea ponga,7.321127382
BSP83,Hopea ponga,7.321127382
BSP83,Hopea ponga,7.321127382
BSP83,Hopea ponga,7.639437268
BSP83,Hopea ponga,7.639437268
BSP83,Hopea ponga,7.639437268
BSP83,Hopea ponga,7.639437268
BSP83,Hopea ponga,7.957747155
BSP83,Hopea ponga,7.957747155
BSP83,Hopea ponga,7.957747155
BSP83,Hopea ponga,7.957747155
BSP83,Hopea ponga,7.957747155
BSP83,Hopea ponga,8.276057041
BSP83,Hopea ponga,8.276057041
BSP83,Hopea ponga,8.276057041
BSP83,Hopea ponga,8.276057041
BSP83,Hopea ponga,8.276057041
BSP83,Hopea ponga,8.594366927
BSP83,Hopea ponga,8.594366927
BSP83,Hopea ponga,8.594366927
BSP83,Hopea ponga,8.594366927
BSP83,Hopea ponga,8.594366927
BSP83,Hopea ponga,8.594366927
BSP83,Hopea ponga,8.912676813
BSP83,Hopea ponga,8.912676813
BSP83,Hopea ponga,8.912676813
BSP83,Hopea ponga,8.912676813
BSP83,Hopea ponga,9.230986699
BSP83,Hopea ponga,9.230986699
BSP83,Hopea ponga,9.549296586
BSP83,Hopea ponga,9.549296586
BSP83,Hopea ponga,9.549296586
BSP83,Hopea ponga,9.549296586
BSP83,Hopea ponga,9.549296586
BSP83,Hopea ponga,9.549296586
BSP83,Hopea ponga,13.12425282
BSP83,Hopea ponga,10.18591636
BSP83,Hopea ponga,10.18591636
BSP83,Hopea ponga,10.18591636
BSP83,Hopea ponga,10.18591636
BSP83,Hopea ponga,10.18591636
BSP83,Hopea ponga,10.18591636
BSP83,Hopea ponga,10.82253613
BSP83,Hopea ponga,10.82253613
BSP83,Hopea ponga,11.14084602
BSP83,Hopea ponga,11.14084602
BSP83,Hopea ponga,11.14084602
BSP83,Hopea ponga,11.14084602
BSP83,Hopea ponga,11.4591559
BSP83,Hopea ponga,12.09577567
BSP83,Hopea ponga,12.09577567
BSP83,Hopea ponga,12.09577567
BSP83,Hopea ponga,12.09577567
BSP83,Hopea ponga,12.09577567
BSP83,Hopea ponga,12.09577567
BSP83,Hopea ponga,12.41408556
BSP83,Hopea ponga,12.41408556
BSP83,Hopea ponga,12.41408556
BSP83,Hopea ponga,12.41408556
BSP83,Hopea ponga,12.41408556
BSP83,Hopea ponga,12.73239545
BSP83,Hopea ponga,12.73239545
BSP83,Hopea ponga,12.73239545
BSP83,Hopea ponga,12.73239545
BSP83,Hopea ponga,12.73239545
BSP83,Hopea ponga,12.73239545
BSP83,Hopea ponga,13.05070533
BSP83,Hopea ponga,13.05070533
BSP83,Hopea ponga,13.36901522
BSP83,Hopea ponga,13.36901522
BSP83,Hopea ponga,13.36901522
BSP83,Hopea ponga,13.36901522
BSP83,Hopea ponga,13.36901522
BSP83,Hopea ponga,13.36901522
BSP83,Hopea ponga,13.68732511
BSP83,Hopea ponga,13.68732511
BSP83,Hopea ponga,13.68732511
BSP83,Hopea ponga,13.68732511
BSP83,Hopea ponga,13.68732511
BSP83,Hopea ponga,13.68732511
BSP83,Hopea ponga,13.68732511
BSP83,Hopea ponga,13.68732511
BSP83,Hopea ponga,14.00563499
BSP83,Hopea ponga,14.32394488
BSP83,Hopea ponga,14.32394488
BSP83,Hopea ponga,14.32394488
BSP83,Hopea ponga,14.32394488
BSP83,Hopea ponga,14.64225476
BSP83,Hopea ponga,14.64225476
BSP83,Hopea ponga,14.64225476
BSP83,Hopea ponga,14.64225476
BSP83,Hopea ponga,14.64225476
BSP83,Hopea ponga,14.64225476
BSP83,Hopea ponga,14.96056465
BSP83,Hopea ponga,14.96056465
BSP83,Hopea ponga,14.96056465
BSP83,Hopea ponga,15.27887454
BSP83,Hopea ponga,15.27887454
BSP83,Hopea ponga,15.27887454
BSP83,Hopea ponga,15.59718442
BSP83,Hopea ponga,15.59718442
BSP83,Hopea ponga,15.59718442
BSP83,Hopea ponga,15.59718442
BSP83,Hopea ponga,15.59718442
BSP83,Hopea ponga,15.59718442
BSP83,Hopea ponga,15.59718442
BSP83,Hopea ponga,15.91549431
BSP83,Hopea ponga,16.2338042
BSP83,Hopea ponga,16.2338042
BSP83,Hopea ponga,16.2338042
BSP83,Hopea ponga,16.2338042
BSP83,Hopea ponga,16.2338042
BSP83,Hopea ponga,16.55211408
BSP83,Hopea ponga,16.55211408
BSP83,Hopea ponga,16.55211408
BSP83,Hopea ponga,16.87042397
BSP83,Hopea ponga,17.50704374
BSP83,Hopea ponga,17.50704374
BSP83,Hopea ponga,17.50704374
BSP83,Hopea ponga,17.50704374
BSP83,Hopea ponga,17.82535363
BSP83,Hopea ponga,17.82535363
BSP83,Hopea ponga,18.14366351
BSP83,Hopea ponga,18.14366351
BSP83,Hopea ponga,18.14366351
BSP83,Hopea ponga,18.14366351
BSP83,Hopea ponga,18.4619734
BSP83,Hopea ponga,18.4619734
BSP83,Hopea ponga,18.4619734
BSP83,Hopea ponga,18.4619734
BSP83,Hopea ponga,18.78028328
BSP83,Hopea ponga,18.78028328
BSP83,Hopea ponga,19.09859317
BSP83,Hopea ponga,19.09859317
BSP83,Hopea ponga,19.73521294
BSP83,Hopea ponga,20.05352283
BSP83,Hopea ponga,20.37183272
BSP83,Hopea ponga,20.37183272
BSP83,Hopea ponga,20.37183272
BSP83,Hopea ponga,20.37183272
BSP83,Hopea ponga,20.37183272
BSP83,Hopea ponga,20.6901426
BSP83,Hopea ponga,21.29823794
BSP83,Hopea ponga,26.74560817
BSP83,Hopea ponga,21.00845249
BSP83,Hopea ponga,21.00845249
BSP83,Hopea ponga,21.00845249
BSP83,Hopea ponga,21.00845249
BSP83,Hopea ponga,21.00845249
BSP83,Hopea ponga,21.00845249
BSP83,Hopea ponga,21.32676237
BSP83,Hopea ponga,21.64507226
BSP83,Hopea ponga,21.64507226
BSP83,Hopea ponga,21.64507226
BSP83,Hopea ponga,21.96338215
BSP83,Hopea ponga,21.96338215
BSP83,Hopea ponga,21.96338215
BSP83,Hopea ponga,22.60000192
BSP83,Hopea ponga,22.60000192
BSP83,Hopea ponga,22.60000192
BSP83,Hopea ponga,22.60000192
BSP83,Hopea ponga,22.91831181
BSP83,Hopea ponga,22.91831181
BSP83,Hopea ponga,23.23662169
BSP83,Hopea ponga,23.23662169
BSP83,Hopea ponga,23.23662169
BSP83,Hopea ponga,23.55493158
BSP83,Hopea ponga,23.55493158
BSP83,Hopea ponga,23.55493158
BSP83,Hopea ponga,23.87324146
BSP83,Hopea ponga,23.87324146
BSP83,Hopea ponga,23.87324146
BSP83,Hopea ponga,24.19155135
BSP83,Hopea ponga,24.50986124
BSP83,Hopea ponga,24.50986124
BSP83,Hopea ponga,24.50986124
BSP83,Hopea ponga,24.50986124
BSP83,Hopea ponga,24.82817112
BSP83,Hopea ponga,24.82817112
BSP83,Hopea ponga,24.82817112
BSP83,Hopea ponga,24.82817112
BSP83,Hopea ponga,25.46479089
BSP83,Hopea ponga,25.78310078
BSP83,Hopea ponga,25.78310078
BSP83,Hopea ponga,25.78310078
BSP83,Hopea ponga,26.10141067
BSP83,Hopea ponga,26.10141067
BSP83,Hopea ponga,26.41972055
BSP83,Hopea ponga,26.73803044
BSP83,Hopea ponga,26.73803044
BSP83,Hopea ponga,27.05634033
BSP83,Hopea ponga,27.05634033
BSP83,Hopea ponga,27.37465021
BSP83,Hopea ponga,27.6929601
BSP83,Hopea ponga,28.32957987
BSP83,Hopea ponga,28.96619964
BSP83,Hopea ponga,30.23943919
BSP83,Hopea ponga,30.23943919
BSP83,Hopea ponga,30.23943919
BSP83,Hopea ponga,30.23943919
BSP83,Hopea ponga,30.55774907
BSP83,Hopea ponga,31.19436885
BSP83,Hopea ponga,32.1492985
BSP83,Hopea ponga,32.46760839
BSP83,Hopea ponga,32.78591828
BSP83,Hopea ponga,32.78591828
BSP83,Hopea ponga,33.10422816
BSP83,Hopea ponga,33.10422816
BSP83,Hopea ponga,34.05915782
BSP83,Hopea ponga,34.37746771
BSP83,Hopea ponga,34.69577759
BSP83,Hopea ponga,37.56056657
BSP83,Hopea ponga,38.19718634
BSP83,Hopea ponga,47.32980086
BSP83,Hopea ponga,39.47042589
BSP83,Hopea ponga,45.20000384
BSP83,Ixora brachiata,3.819718634
BSP83,Ixora brachiata,4.456338407
BSP83,Ixora brachiata,5.092958179
BSP83,Ixora brachiata,5.092958179
BSP83,Ixora brachiata,5.411268065
BSP83,Ixora brachiata,5.729577951
BSP83,Ixora brachiata,6.047887837
BSP83,Ixora brachiata,6.047887837
BSP83,Ixora brachiata,6.366197724
BSP83,Ixora brachiata,6.68450761
BSP83,Ixora brachiata,7.321127382
BSP83,Ixora brachiata,7.639437268
BSP83,Ixora brachiata,7.639437268
BSP83,Ixora brachiata,7.639437268
BSP83,Ixora brachiata,7.957747155
BSP83,Ixora brachiata,7.957747155
BSP83,Ixora brachiata,8.276057041
BSP83,Ixora brachiata,8.276057041
BSP83,Ixora brachiata,8.276057041
BSP83,Ixora brachiata,8.276057041
BSP83,Ixora brachiata,8.594366927
BSP83,Ixora brachiata,9.230986699
BSP83,Ixora brachiata,9.230986699
BSP83,Ixora brachiata,9.549296586
BSP83,Ixora brachiata,9.549296586
BSP83,Ixora brachiata,9.867606472
BSP83,Ixora brachiata,10.18591636
BSP83,Ixora brachiata,10.50422624
BSP83,Ixora brachiata,10.50422624
BSP83,Ixora brachiata,10.50422624
BSP83,Ixora brachiata,10.82253613
BSP83,Ixora brachiata,10.82253613
BSP83,Ixora brachiata,10.82253613
BSP83,Ixora brachiata,11.14084602
BSP83,Ixora brachiata,11.77746579
BSP83,Ixora brachiata,12.09577567
BSP83,Ixora brachiata,12.09577567
BSP83,Ixora brachiata,15.66201091
BSP83,Ixora brachiata,17.11193212
BSP83,Ixora brachiata,12.41408556
BSP83,Ixora brachiata,12.41408556
BSP83,Ixora brachiata,12.41408556
BSP83,Ixora brachiata,12.73239545
BSP83,Ixora brachiata,12.73239545
BSP83,Ixora brachiata,13.05070533
BSP83,Ixora brachiata,13.68732511
BSP83,Ixora brachiata,16.10849314
BSP83,Ixora brachiata,15.65877596
BSP83,Ixora brachiata,14.00563499
BSP83,Ixora brachiata,20.71216772
BSP83,Ixora brachiata,17.18873385
BSP83,Ixora brachiata,17.82535363
BSP83,Ixora brachiata,19.41690306
BSP83,Knema attenuata,3.501408748
BSP83,Knema attenuata,3.501408748
BSP83,Knema attenuata,3.501408748
BSP83,Knema attenuata,3.819718634
BSP83,Knema attenuata,3.819718634
BSP83,Knema attenuata,3.819718634
BSP83,Knema attenuata,3.819718634
BSP83,Knema attenuata,3.819718634
BSP83,Knema attenuata,4.13802852
BSP83,Knema attenuata,4.13802852
BSP83,Knema attenuata,4.13802852
BSP83,Knema attenuata,4.13802852
BSP83,Knema attenuata,4.456338407
BSP83,Knema attenuata,4.456338407
BSP83,Knema attenuata,4.456338407
BSP83,Knema attenuata,4.456338407
BSP83,Knema attenuata,4.456338407
BSP83,Knema attenuata,4.456338407
BSP83,Knema attenuata,4.456338407
BSP83,Knema attenuata,4.774648293
BSP83,Knema attenuata,4.774648293
BSP83,Knema attenuata,4.774648293
BSP83,Knema attenuata,4.774648293
BSP83,Knema attenuata,4.774648293
BSP83,Knema attenuata,4.774648293
BSP83,Knema attenuata,4.774648293
BSP83,Knema attenuata,4.774648293
BSP83,Knema attenuata,4.774648293
BSP83,Knema attenuata,5.092958179
BSP83,Knema attenuata,5.092958179
BSP83,Knema attenuata,5.092958179
BSP83,Knema attenuata,5.092958179
BSP83,Knema attenuata,5.092958179
BSP83,Knema attenuata,5.092958179
BSP83,Knema attenuata,5.092958179
BSP83,Knema attenuata,5.411268065
BSP83,Knema attenuata,5.411268065
BSP83,Knema attenuata,5.411268065
BSP83,Knema attenuata,5.411268065
BSP83,Knema attenuata,5.411268065
BSP83,Knema attenuata,5.411268065
BSP83,Knema attenuata,5.411268065
BSP83,Knema attenuata,5.729577951
BSP83,Knema attenuata,5.729577951
BSP83,Knema attenuata,5.729577951
BSP83,Knema attenuata,5.729577951
BSP83,Knema attenuata,6.047887837
BSP83,Knema attenuata,6.047887837
BSP83,Knema attenuata,6.047887837
BSP83,Knema attenuata,6.047887837
BSP83,Knema attenuata,6.366197724
BSP83,Knema attenuata,6.68450761
BSP83,Knema attenuata,6.68450761
BSP83,Knema attenuata,6.68450761
BSP83,Knema attenuata,6.68450761
BSP83,Knema attenuata,7.002817496
BSP83,Knema attenuata,7.002817496
BSP83,Knema attenuata,7.002817496
BSP83,Knema attenuata,7.002817496
BSP83,Knema attenuata,7.002817496
BSP83,Knema attenuata,7.321127382
BSP83,Knema attenuata,7.321127382
BSP83,Knema attenuata,7.321127382
BSP83,Knema attenuata,7.639437268
BSP83,Knema attenuata,7.639437268
BSP83,Knema attenuata,7.639437268
BSP83,Knema attenuata,7.957747155
BSP83,Knema attenuata,7.957747155
BSP83,Knema attenuata,7.957747155
BSP83,Knema attenuata,8.276057041
BSP83,Knema attenuata,8.276057041
BSP83,Knema attenuata,8.594366927
BSP83,Knema attenuata,8.912676813
BSP83,Knema attenuata,8.912676813
BSP83,Knema attenuata,8.912676813
BSP83,Knema attenuata,9.230986699
BSP83,Knema attenuata,9.230986699
BSP83,Knema attenuata,9.549296586
BSP83,Knema attenuata,9.549296586
BSP83,Knema attenuata,9.549296586
BSP83,Knema attenuata,9.549296586
BSP83,Knema attenuata,9.867606472
BSP83,Knema attenuata,9.867606472
BSP83,Knema attenuata,9.867606472
BSP83,Knema attenuata,9.867606472
BSP83,Knema attenuata,9.867606472
BSP83,Knema attenuata,9.867606472
BSP83,Knema attenuata,10.18591636
BSP83,Knema attenuata,10.18591636
BSP83,Knema attenuata,10.18591636
BSP83,Knema attenuata,10.18591636
BSP83,Knema attenuata,10.50422624
BSP83,Knema attenuata,10.50422624
BSP83,Knema attenuata,10.50422624
BSP83,Knema attenuata,10.50422624
BSP83,Knema attenuata,10.82253613
BSP83,Knema attenuata,10.82253613
BSP83,Knema attenuata,11.14084602
BSP83,Knema attenuata,11.14084602
BSP83,Knema attenuata,11.14084602
BSP83,Knema attenuata,11.14084602
BSP83,Knema attenuata,11.4591559
BSP83,Knema attenuata,11.77746579
BSP83,Knema attenuata,11.77746579
BSP83,Knema attenuata,12.09577567
BSP83,Knema attenuata,12.09577567
BSP83,Knema attenuata,12.09577567
BSP83,Knema attenuata,12.41408556
BSP83,Knema attenuata,12.41408556
BSP83,Knema attenuata,12.73239545
BSP83,Knema attenuata,12.73239545
BSP83,Knema attenuata,13.05070533
BSP83,Knema attenuata,13.05070533
BSP83,Knema attenuata,13.36901522
BSP83,Knema attenuata,13.68732511
BSP83,Knema attenuata,13.68732511
BSP83,Knema attenuata,14.00563499
BSP83,Knema attenuata,14.00563499
BSP83,Knema attenuata,14.32394488
BSP83,Knema attenuata,14.32394488
BSP83,Knema attenuata,14.64225476
BSP83,Knema attenuata,14.64225476
BSP83,Knema attenuata,14.96056465
BSP83,Knema attenuata,14.96056465
BSP83,Knema attenuata,14.96056465
BSP83,Knema attenuata,15.59718442
BSP83,Knema attenuata,15.59718442
BSP83,Knema attenuata,15.91549431
BSP83,Knema attenuata,15.91549431
BSP83,Knema attenuata,15.91549431
BSP83,Knema attenuata,15.91549431
BSP83,Knema attenuata,16.87042397
BSP83,Knema attenuata,17.18873385
BSP83,Knema attenuata,17.18873385
BSP83,Knema attenuata,18.4619734
BSP83,Knema attenuata,18.78028328
BSP83,Knema attenuata,19.41690306
BSP83,Knema attenuata,19.73521294
BSP83,Knema attenuata,20.37183272
BSP83,Knema attenuata,20.6901426
BSP83,Knema attenuata,21.00845249
BSP83,Knema attenuata,21.00845249
BSP83,Knema attenuata,21.32676237
BSP83,Knema attenuata,21.32676237
BSP83,Knema attenuata,21.96338215
BSP83,Knema attenuata,22.28169203
BSP83,Knema attenuata,22.60000192
BSP83,Knema attenuata,23.55493158
BSP83,Knema attenuata,24.19155135
BSP83,Knema attenuata,24.19155135
BSP83,Knema attenuata,24.19155135
BSP83,Knema attenuata,26.73803044
BSP83,Knema attenuata,26.73803044
BSP83,Knema attenuata,28.96619964
BSP83,Knema attenuata,30.87605896
BSP83,Knema attenuata,31.51267873
BSP83,Litsea floribunda,5.729577951
BSP83,Litsea floribunda,7.321127382
BSP83,Litsea floribunda,7.639437268
BSP83,Litsea floribunda,16.87042397
BSP83,Litsea floribunda,35.96901714
BSP83,Litsea floribunda,45.83662361
BSP83,Lophopetalum wightianum,4.13802852
BSP83,Lophopetalum wightianum,11.4591559
BSP83,Lophopetalum wightianum,35.96901714
BSP83,Lophopetalum wightianum,68.11831564
BSP83,Mangifera indica,46.1549335
BSP83,Mastixia arborea,7.321127382
BSP83,Meiogyne pannosa,8.594366927
BSP83,Meiogyne pannosa,20.37183272
BSP83,Mimusops elengi,3.501408748
BSP83,Mimusops elengi,6.047887837
BSP83,Mimusops elengi,7.957747155
BSP83,Mimusops elengi,8.276057041
BSP83,Mimusops elengi,8.912676813
BSP83,Mimusops elengi,10.50422624
BSP83,Mimusops elengi,12.09577567
BSP83,Mimusops elengi,15.27887454
BSP83,Mimusops elengi,23.55493158
BSP83,Myristica dactyloides,4.456338407
BSP83,Myristica dactyloides,8.276057041
BSP83,Myristica dactyloides,11.14084602
BSP83,Myristica malabarica,7.639437268
BSP83,Neolitsea zeylanica,3.819718634
BSP83,Neolitsea zeylanica,4.13802852
BSP83,Neolitsea zeylanica,4.13802852
BSP83,Nothopegia racemosa,3.501408748
BSP83,Nothopegia racemosa,3.819718634
BSP83,Nothopegia racemosa,4.456338407
BSP83,Nothopegia racemosa,4.774648293
BSP83,Nothopegia racemosa,5.092958179
BSP83,Nothopegia racemosa,5.092958179
BSP83,Nothopegia racemosa,7.906653547
BSP83,Nothopegia racemosa,6.68450761
BSP83,Nothopegia racemosa,7.957747155
BSP83,Nothopegia racemosa,8.912676813
BSP83,Nothopegia racemosa,9.549296586
BSP83,Nothopegia racemosa,9.549296586
BSP83,Nothopegia racemosa,9.867606472
BSP83,Nothopegia racemosa,10.18591636
BSP83,Nothopegia racemosa,11.4591559
BSP83,Nothopegia racemosa,13.36901522
BSP83,Nothopegia racemosa,13.68732511
BSP83,Nothopegia racemosa,41.3802852
BSP83,Olea dioica,3.819718634
BSP83,Olea dioica,4.13802852
BSP83,Olea dioica,5.092958179
BSP83,Olea dioica,5.092958179
BSP83,Olea dioica,5.729577951
BSP83,Olea dioica,6.047887837
BSP83,Olea dioica,6.68450761
BSP83,Olea dioica,6.68450761
BSP83,Olea dioica,6.68450761
BSP83,Olea dioica,7.002817496
BSP83,Olea dioica,7.002817496
BSP83,Olea dioica,7.002817496
BSP83,Olea dioica,7.002817496
BSP83,Olea dioica,7.321127382
BSP83,Olea dioica,7.321127382
BSP83,Olea dioica,7.639437268
BSP83,Olea dioica,7.957747155
BSP83,Olea dioica,7.957747155
BSP83,Olea dioica,7.957747155
BSP83,Olea dioica,8.276057041
BSP83,Olea dioica,8.912676813
BSP83,Olea dioica,8.912676813
BSP83,Olea dioica,10.18591636
BSP83,Olea dioica,10.18591636
BSP83,Olea dioica,10.18591636
BSP83,Olea dioica,10.18591636
BSP83,Olea dioica,10.18591636
BSP83,Olea dioica,10.50422624
BSP83,Olea dioica,10.50422624
BSP83,Olea dioica,11.14084602
BSP83,Olea dioica,11.14084602
