site,sp,dbh
FERP,Lithocarpus densiflora,19
FERP,Arbutus menziesii,497
FERP,Arbutus menziesii,219
FERP,Pseudotsuga menziesii,896
FERP,Sequoia sempervirens,363
FERP,Quercus parvula,14
FERP,Corylus cornuta,13
FERP,Corylus cornuta,12
FERP,Corylus cornuta,12
FERP,Corylus cornuta,27
FERP,Pseudotsuga menziesii,267
FERP,Toxicodendron diversilobum,12
FERP,Quercus parvula,18
FERP,Pseudotsuga menziesii,356
FERP,Sequoia sempervirens,417
FERP,Pseudotsuga menziesii,376
FERP,Sequoia sempervirens,1072
FERP,Sequoia sempervirens,327
FERP,Pseudotsuga menziesii,247
FERP,Sequoia sempervirens,315
FERP,Sequoia sempervirens,221
FERP,Sequoia sempervirens,280
FERP,Sequoia sempervirens,155
FERP,Sequoia sempervirens,41
FERP,Quercus parvula,144
FERP,Quercus parvula,33
FERP,Arbutus menziesii,350
FERP,Sequoia sempervirens,108
FERP,Sequoia sempervirens,181
FERP,Sequoia sempervirens,85
FERP,Sequoia sempervirens,117
FERP,Pseudotsuga menziesii,601
FERP,Arbutus menziesii,235
FERP,Quercus parvula,14
FERP,Sequoia sempervirens,933
FERP,Corylus cornuta,12
FERP,Corylus cornuta,12
FERP,Toxicodendron diversilobum,12
FERP,Toxicodendron diversilobum,12
FERP,Toxicodendron diversilobum,12
FERP,Toxicodendron diversilobum,11
FERP,Toxicodendron diversilobum,13
FERP,Toxicodendron diversilobum,13
FERP,Toxicodendron diversilobum,13
FERP,Toxicodendron diversilobum,11
FERP,Sequoia sempervirens,54
FERP,Sequoia sempervirens,38
FERP,Sequoia sempervirens,54
FERP,Hedera helix,14
FERP,Hedera helix,14
FERP,Pseudotsuga menziesii,234
FERP,Pseudotsuga menziesii,39
FERP,Pseudotsuga menziesii,108
FERP,Quercus parvula,20
FERP,Pseudotsuga menziesii,495
FERP,Arbutus menziesii,570
FERP,Pseudotsuga menziesii,48
FERP,Lithocarpus densiflora,36
FERP,Arbutus menziesii,667
FERP,Sequoia sempervirens,575
FERP,Arbutus menziesii,591
FERP,Lithocarpus densiflora,23
FERP,Quercus agrifolia,17
FERP,Quercus parvula,53
FERP,Pseudotsuga menziesii,86
FERP,Arbutus menziesii,326
FERP,Quercus parvula,12
FERP,Pseudotsuga menziesii,73
FERP,Quercus parvula,44
FERP,Arbutus menziesii,399
FERP,Quercus parvula,39
FERP,Quercus parvula,25
FERP,Lithocarpus densiflora,64
FERP,Quercus parvula,48
FERP,Quercus parvula,50
FERP,Quercus parvula,36
FERP,Quercus parvula,31
FERP,Quercus parvula,39
FERP,Quercus parvula,131
FERP,Quercus parvula,23
FERP,Pseudotsuga menziesii,153
FERP,Pseudotsuga menziesii,71
FERP,Pseudotsuga menziesii,140
FERP,Toxicodendron diversilobum,13
FERP,Toxicodendron diversilobum,11
FERP,Pseudotsuga menziesii,37
FERP,Pseudotsuga menziesii,129
FERP,Cotoneaster franchetii,34
FERP,Corylus cornuta,29
FERP,Pseudotsuga menziesii,54
FERP,Pseudotsuga menziesii,54
FERP,Quercus parvula,30
FERP,Quercus parvula,16
FERP,Quercus parvula,71
FERP,Rhamnus californica,18
FERP,Quercus parvula,205
FERP,Quercus agrifolia,379
FERP,Quercus parvula,27
FERP,Quercus parvula,23
FERP,Quercus parvula,21
FERP,Quercus parvula,20
FERP,Quercus parvula,56
FERP,Quercus parvula,87
FERP,Toxicodendron diversilobum,11
FERP,Quercus parvula,95
FERP,Quercus parvula,22
FERP,Toxicodendron diversilobum,13
FERP,Quercus parvula,18
FERP,Quercus parvula,22
FERP,Quercus parvula,16
FERP,Arbutus menziesii,118
FERP,Quercus parvula,11
FERP,Quercus parvula,11
FERP,Pseudotsuga menziesii,102
FERP,Arbutus menziesii,203
FERP,Pseudotsuga menziesii,48
FERP,Arbutus menziesii,87
FERP,Corylus cornuta,16
FERP,Corylus cornuta,20
FERP,Quercus parvula,63
FERP,Lithocarpus densiflora,559
FERP,Pseudotsuga menziesii,467
FERP,Pseudotsuga menziesii,24
FERP,Pseudotsuga menziesii,37
FERP,Pseudotsuga menziesii,30
FERP,Pseudotsuga menziesii,88
FERP,Quercus parvula,301
FERP,Corylus cornuta,15
FERP,Lonicera hispidula,12
FERP,Pseudotsuga menziesii,49
FERP,Pseudotsuga menziesii,163
FERP,Pseudotsuga menziesii,98
FERP,Pseudotsuga menziesii,97
FERP,Quercus parvula,579
FERP,Corylus cornuta,20
FERP,Pseudotsuga menziesii,123
FERP,Pseudotsuga menziesii,151
FERP,Pseudotsuga menziesii,154
FERP,Pseudotsuga menziesii,55
FERP,Pseudotsuga menziesii,40
FERP,Rhamnus californica,46
FERP,Ilex aquifolium,39
FERP,Pseudotsuga menziesii,55
FERP,Pseudotsuga menziesii,143
FERP,Quercus parvula,51
FERP,Arbutus menziesii,257
FERP,Quercus parvula,31
FERP,Quercus parvula,76
FERP,Pseudotsuga menziesii,953
FERP,Arbutus menziesii,53
FERP,Quercus agrifolia,23
FERP,Pseudotsuga menziesii,25
FERP,Quercus parvula,23
FERP,Quercus parvula,17
FERP,Arbutus menziesii,550
FERP,Arbutus menziesii,715
FERP,Quercus parvula,40
FERP,Lithocarpus densiflora,274
FERP,Pseudotsuga menziesii,409
FERP,Lithocarpus densiflora,433
FERP,Lithocarpus densiflora,55
FERP,Corylus cornuta,37
FERP,Corylus cornuta,21
FERP,Lithocarpus densiflora,27
FERP,Quercus parvula,152
FERP,Corylus cornuta,35
FERP,Arbutus menziesii,812
FERP,Pseudotsuga menziesii,453
FERP,Arbutus menziesii,809
FERP,Quercus parvula,367
FERP,Quercus parvula,308
FERP,Pseudotsuga menziesii,32
FERP,Pseudotsuga menziesii,90
FERP,Corylus cornuta,36
FERP,Pseudotsuga menziesii,134
FERP,Arbutus menziesii,634
FERP,Pseudotsuga menziesii,42
FERP,Toxicodendron diversilobum,18
FERP,Arbutus menziesii,372
FERP,Pseudotsuga menziesii,170
FERP,Lonicera hispidula,15
FERP,Lonicera hispidula,11
FERP,Pseudotsuga menziesii,174
FERP,Pseudotsuga menziesii,148
FERP,Corylus cornuta,14
FERP,Corylus cornuta,32
FERP,Quercus parvula,176
FERP,Lithocarpus densiflora,16
FERP,Pseudotsuga menziesii,19
FERP,Pseudotsuga menziesii,57
FERP,Pseudotsuga menziesii,70
FERP,Pseudotsuga menziesii,151
FERP,Pseudotsuga menziesii,96
FERP,Pseudotsuga menziesii,74
FERP,Pseudotsuga menziesii,26
FERP,Pseudotsuga menziesii,118
FERP,Pseudotsuga menziesii,148
FERP,Pseudotsuga menziesii,166
FERP,Pseudotsuga menziesii,52
FERP,Pseudotsuga menziesii,75
FERP,Pseudotsuga menziesii,72
FERP,Pseudotsuga menziesii,54
FERP,Pseudotsuga menziesii,64
FERP,Quercus parvula,16
FERP,Quercus parvula,145
FERP,Pseudotsuga menziesii,156
FERP,Corylus cornuta,25
FERP,Quercus agrifolia,482
FERP,Pseudotsuga menziesii,47
FERP,Corylus cornuta,14
FERP,Pseudotsuga menziesii,20
FERP,Pseudotsuga menziesii,109
FERP,Pseudotsuga menziesii,122
FERP,Lonicera hispidula,16
FERP,Toxicodendron diversilobum,12
FERP,Lithocarpus densiflora,11
FERP,Quercus parvula,156
FERP,Lithocarpus densiflora,21
FERP,Quercus parvula,234
FERP,Lithocarpus densiflora,18
FERP,Lithocarpus densiflora,94
FERP,Lithocarpus densiflora,30
FERP,Lithocarpus densiflora,14
FERP,Lithocarpus densiflora,67
FERP,Lithocarpus densiflora,91
FERP,Lithocarpus densiflora,304
FERP,Pseudotsuga menziesii,23
FERP,Quercus parvula,105
FERP,Lithocarpus densiflora,25
FERP,Vaccinium ovatum,34
FERP,Rhamnus californica,12
FERP,Rhamnus californica,12
FERP,Arbutus menziesii,34
FERP,Vaccinium ovatum,11
FERP,Quercus parvula,134
FERP,Lonicera hispidula,18
FERP,Pseudotsuga menziesii,24
FERP,Quercus parvula,134
FERP,Lonicera hispidula,20
FERP,Quercus parvula,79
FERP,Quercus parvula,55
FERP,Pseudotsuga menziesii,164
FERP,Pseudotsuga menziesii,115
FERP,Quercus parvula,57
FERP,Lonicera hispidula,24
FERP,Quercus parvula,120
FERP,Corylus cornuta,33
FERP,Toxicodendron diversilobum,13
FERP,Lithocarpus densiflora,60
FERP,Pseudotsuga menziesii,882
FERP,Lithocarpus densiflora,47
FERP,Lithocarpus densiflora,62
FERP,Lonicera hispidula,14
FERP,Quercus parvula,11
FERP,Quercus parvula,23
FERP,Toxicodendron diversilobum,18
FERP,Toxicodendron diversilobum,21
FERP,Quercus parvula,101
FERP,Quercus parvula,82
FERP,Quercus parvula,32
FERP,Quercus parvula,43
FERP,Quercus parvula,33
FERP,Arbutus menziesii,217
FERP,Quercus parvula,91
FERP,Lithocarpus densiflora,53
FERP,Sequoia sempervirens,39
FERP,Pseudotsuga menziesii,947
FERP,Quercus parvula,23
FERP,Pseudotsuga menziesii,555
FERP,Pseudotsuga menziesii,530
FERP,Pseudotsuga menziesii,31
FERP,Quercus agrifolia,168
FERP,Pseudotsuga menziesii,655
FERP,Pseudotsuga menziesii,52
FERP,Pseudotsuga menziesii,647
FERP,Quercus agrifolia,128
FERP,Corylus cornuta,14
FERP,Quercus parvula,97
FERP,Quercus parvula,158
FERP,Quercus parvula,35
FERP,Lithocarpus densiflora,59
FERP,Quercus agrifolia,27
FERP,Lithocarpus densiflora,52
FERP,Lithocarpus densiflora,35
FERP,Lithocarpus densiflora,49
FERP,Lithocarpus densiflora,98
FERP,Lithocarpus densiflora,13
FERP,Pseudotsuga menziesii,23
FERP,Corylus cornuta,26
FERP,Corylus cornuta,22
FERP,Corylus cornuta,40
FERP,Quercus agrifolia,167
FERP,Lithocarpus densiflora,100
FERP,Rhamnus californica,15
FERP,Lithocarpus densiflora,64
FERP,Arbutus menziesii,315
FERP,Quercus parvula,94
FERP,Lithocarpus densiflora,22
FERP,Lithocarpus densiflora,27
FERP,Corylus cornuta,31
FERP,Arbutus menziesii,523
FERP,Pseudotsuga menziesii,872
FERP,Quercus parvula,84
FERP,Pseudotsuga menziesii,865
FERP,Lithocarpus densiflora,22
FERP,Lithocarpus densiflora,79
FERP,Lithocarpus densiflora,25
FERP,Lithocarpus densiflora,53
FERP,Lithocarpus densiflora,25
FERP,Pseudotsuga menziesii,24
FERP,Lithocarpus densiflora,27
FERP,Arbutus menziesii,859
FERP,Quercus parvula,12
FERP,Quercus parvula,43
FERP,Quercus parvula,20
FERP,Pseudotsuga menziesii,44
FERP,Rhamnus californica,18
FERP,Quercus parvula,27
FERP,Pyracantha angustifolia,27
FERP,Toxicodendron diversilobum,11
FERP,Quercus parvula,100
FERP,Quercus parvula,28
FERP,Quercus parvula,53
FERP,Lonicera hispidula,11
FERP,Pseudotsuga menziesii,191
FERP,Toxicodendron diversilobum,14
FERP,Lithocarpus densiflora,80
FERP,Lithocarpus densiflora,23
FERP,Lithocarpus densiflora,44
FERP,Quercus parvula,36
FERP,Lithocarpus densiflora,101
FERP,Quercus parvula,42
FERP,Lithocarpus densiflora,18
FERP,Pseudotsuga menziesii,26
FERP,Quercus parvula,53
FERP,Lithocarpus densiflora,31
FERP,Lithocarpus densiflora,49
FERP,Lithocarpus densiflora,13
FERP,Lithocarpus densiflora,81
FERP,Quercus agrifolia,165
FERP,Arbutus menziesii,521
FERP,Quercus parvula,200
FERP,Lithocarpus densiflora,74
FERP,Lithocarpus densiflora,394
FERP,Lithocarpus densiflora,45
FERP,Quercus agrifolia,247
FERP,Pseudotsuga menziesii,21
FERP,Quercus agrifolia,376
FERP,Pseudotsuga menziesii,46
FERP,Arbutus menziesii,37
FERP,Arbutus menziesii,46
FERP,Quercus agrifolia,69
FERP,Quercus agrifolia,294
FERP,Lithocarpus densiflora,12
FERP,Ribes divaricatum,23
FERP,Quercus agrifolia,325
FERP,Arbutus menziesii,185
FERP,Quercus agrifolia,289
FERP,Lithocarpus densiflora,55
FERP,Arbutus menziesii,94
FERP,Quercus parvula,62
FERP,Quercus parvula,402
FERP,Quercus parvula,91
FERP,Pseudotsuga menziesii,780
FERP,Arbutus menziesii,29
FERP,Arbutus menziesii,54
FERP,Quercus agrifolia,409
FERP,Quercus parvula,61
FERP,Pseudotsuga menziesii,166
FERP,Toxicodendron diversilobum,11
FERP,Vaccinium ovatum,46
FERP,Lithocarpus densiflora,34
FERP,Quercus agrifolia,121
FERP,Lithocarpus densiflora,74
FERP,Lithocarpus densiflora,93
FERP,Lithocarpus densiflora,40
FERP,Lithocarpus densiflora,27
FERP,Lithocarpus densiflora,54
FERP,Quercus parvula,32
FERP,Pseudotsuga menziesii,705
FERP,Arbutus menziesii,228
FERP,Lithocarpus densiflora,20
FERP,Quercus parvula,16
FERP,Quercus parvula,12
FERP,Quercus parvula,105
FERP,Quercus parvula,12
FERP,Quercus agrifolia,37
FERP,Arbutus menziesii,405
FERP,Pseudotsuga menziesii,45
FERP,Quercus agrifolia,24
FERP,Corylus cornuta,22
FERP,Pseudotsuga menziesii,1084
FERP,Quercus agrifolia,46
FERP,Quercus agrifolia,470
FERP,Arbutus menziesii,112
FERP,Quercus agrifolia,64
FERP,Arbutus menziesii,165
FERP,Pseudotsuga menziesii,182
FERP,Lithocarpus densiflora,14
FERP,Pseudotsuga menziesii,24
FERP,Pseudotsuga menziesii,41
FERP,Lithocarpus densiflora,19
FERP,Lithocarpus densiflora,34
FERP,Quercus agrifolia,83
FERP,Cotoneaster pannosus,70
FERP,Pseudotsuga menziesii,116
FERP,Quercus parvula,56
FERP,Pseudotsuga menziesii,361
FERP,Pseudotsuga menziesii,321
FERP,Pseudotsuga menziesii,239
FERP,Arbutus menziesii,23
FERP,Rhamnus californica,36
FERP,Pseudotsuga menziesii,302
FERP,Pseudotsuga menziesii,152
FERP,Pseudotsuga menziesii,53
FERP,Vaccinium ovatum,13
FERP,Arbutus menziesii,64
FERP,Rhamnus californica,19
FERP,Quercus agrifolia,68
FERP,Quercus parvula,52
FERP,Arbutus menziesii,59
FERP,Pseudotsuga menziesii,639
FERP,Quercus parvula,58
FERP,Quercus parvula,382
FERP,Baccharis pilularis,18
FERP,Quercus parvula,262
FERP,Pseudotsuga menziesii,45
FERP,Quercus agrifolia,56
FERP,Quercus parvula,81
FERP,Pseudotsuga menziesii,419
FERP,Quercus parvula,296
FERP,Quercus parvula,375
FERP,Pseudotsuga menziesii,584
FERP,Lithocarpus densiflora,61
FERP,Quercus parvula,175
FERP,Pseudotsuga menziesii,206
FERP,Quercus parvula,117
FERP,Pseudotsuga menziesii,422
FERP,Pseudotsuga menziesii,330
FERP,Quercus agrifolia,31
FERP,Toxicodendron diversilobum,15
FERP,Pseudotsuga menziesii,146
FERP,Toxicodendron diversilobum,14
FERP,Pseudotsuga menziesii,253
FERP,Quercus agrifolia,81
FERP,Quercus parvula,98
FERP,Quercus agrifolia,232
FERP,Pseudotsuga menziesii,76
FERP,Quercus agrifolia,254
FERP,Quercus parvula,105
FERP,Pseudotsuga menziesii,167
FERP,Pseudotsuga menziesii,633
FERP,Quercus parvula,16
FERP,Arbutus menziesii,522
FERP,Quercus parvula,136
FERP,Quercus agrifolia,158
FERP,Cotoneaster pannosus,42
FERP,Quercus parvula,48
FERP,Toxicodendron diversilobum,21
FERP,Quercus parvula,496
FERP,Pseudotsuga menziesii,870
FERP,Pseudotsuga menziesii,381
FERP,Quercus parvula,187
FERP,Cotoneaster pannosus,49
FERP,Quercus agrifolia,149
FERP,Quercus parvula,287
FERP,Pseudotsuga menziesii,259
FERP,Arbutus menziesii,437
FERP,Pseudotsuga menziesii,709
FERP,Pseudotsuga menziesii,444
FERP,Pseudotsuga menziesii,181
FERP,Pseudotsuga menziesii,20
FERP,Pseudotsuga menziesii,426
FERP,Quercus parvula,42
FERP,Quercus parvula,92
FERP,Pseudotsuga menziesii,469
FERP,Pseudotsuga menziesii,265
FERP,Quercus parvula,87
FERP,Corylus cornuta,33
FERP,Quercus agrifolia,25
FERP,Quercus agrifolia,132
FERP,Quercus agrifolia,121
FERP,Arbutus menziesii,379
FERP,Quercus parvula,84
FERP,Quercus agrifolia,99
FERP,Pseudotsuga menziesii,166
FERP,Quercus agrifolia,51
FERP,Quercus agrifolia,45
FERP,Pseudotsuga menziesii,11
FERP,Quercus agrifolia,32
FERP,Lonicera hispidula,15
FERP,Pseudotsuga menziesii,13
FERP,Quercus parvula,31
FERP,Pseudotsuga menziesii,88
FERP,Pseudotsuga menziesii,258
FERP,Quercus parvula,422
FERP,Lithocarpus densiflora,31
FERP,Lithocarpus densiflora,16
FERP,Toxicodendron diversilobum,23
FERP,Pseudotsuga menziesii,127
FERP,Quercus agrifolia,633
FERP,Arbutus menziesii,387
FERP,Lithocarpus densiflora,167
FERP,Rhamnus californica,15
FERP,Quercus agrifolia,65
FERP,Cotoneaster pannosus,26
FERP,Toxicodendron diversilobum,13
FERP,Toxicodendron diversilobum,12
FERP,Quercus parvula,121
FERP,Quercus parvula,31
FERP,Rhamnus californica,21
FERP,Pseudotsuga menziesii,23
FERP,Pseudotsuga menziesii,1171
FERP,Arbutus menziesii,306
FERP,Lithocarpus densiflora,12
FERP,Arbutus menziesii,135
FERP,Quercus agrifolia,687
FERP,Arbutus menziesii,129
FERP,Sambucus nigra,30
FERP,Quercus agrifolia,106
FERP,Toxicodendron diversilobum,15
FERP,Vaccinium ovatum,12
FERP,Pseudotsuga menziesii,53
FERP,Pseudotsuga menziesii,46
FERP,Rhamnus californica,123
FERP,Quercus parvula,120
FERP,Arbutus menziesii,440
FERP,Lithocarpus densiflora,54
FERP,Pseudotsuga menziesii,17
FERP,Pseudotsuga menziesii,12
FERP,Pseudotsuga menziesii,22
FERP,Pseudotsuga menziesii,27
FERP,Pseudotsuga menziesii,14
FERP,Rhamnus californica,16
FERP,Lithocarpus densiflora,82
FERP,Pseudotsuga menziesii,69
FERP,Cotoneaster pannosus,12
FERP,Pseudotsuga menziesii,122
FERP,Quercus agrifolia,21
FERP,Quercus parvula,59
FERP,Quercus parvula,28
FERP,Pseudotsuga menziesii,437
FERP,Pseudotsuga menziesii,43
FERP,Quercus agrifolia,11
FERP,Pseudotsuga menziesii,673
FERP,Pseudotsuga menziesii,388
FERP,Arbutus menziesii,222
FERP,Lithocarpus densiflora,14
FERP,Quercus parvula,76
FERP,Quercus agrifolia,167
FERP,Lonicera hispidula,21
FERP,Arbutus menziesii,23
FERP,Arbutus menziesii,23
FERP,Lonicera hispidula,20
FERP,Pseudotsuga menziesii,466
FERP,Quercus agrifolia,23
FERP,Cotoneaster pannosus,38
FERP,Arbutus menziesii,277
FERP,Quercus agrifolia,15
FERP,Quercus agrifolia,26
FERP,Lonicera hispidula,18
FERP,Quercus agrifolia,295
FERP,Quercus agrifolia,272
FERP,Quercus agrifolia,216
FERP,Pseudotsuga menziesii,59
FERP,Quercus agrifolia,243
FERP,Arbutus menziesii,16
FERP,Quercus agrifolia,21
FERP,Arbutus menziesii,332
FERP,Lonicera hispidula,34
FERP,Quercus agrifolia,230
FERP,Quercus agrifolia,25
FERP,Pseudotsuga menziesii,55
FERP,Pseudotsuga menziesii,25
FERP,Pseudotsuga menziesii,58
FERP,Pseudotsuga menziesii,287
FERP,Pseudotsuga menziesii,325
FERP,Pseudotsuga menziesii,28
FERP,Quercus agrifolia,150
FERP,Arbutus menziesii,69
FERP,Quercus agrifolia,277
FERP,Quercus parvula,175
FERP,Arbutus menziesii,60
FERP,Quercus agrifolia,334
FERP,Pseudotsuga menziesii,234
FERP,Quercus agrifolia,426
FERP,Lonicera hispidula,13
FERP,Quercus agrifolia,22
FERP,Pseudotsuga menziesii,186
FERP,Quercus agrifolia,261
FERP,Vaccinium ovatum,28
FERP,Vaccinium ovatum,33
FERP,Vaccinium ovatum,25
FERP,Vaccinium ovatum,30
FERP,Quercus agrifolia,77
FERP,Vaccinium ovatum,26
FERP,Vaccinium ovatum,33
FERP,Quercus parvula,23
FERP,Quercus agrifolia,51
FERP,Arbutus menziesii,161
FERP,Toxicodendron diversilobum,11
FERP,Pseudotsuga menziesii,57
FERP,Quercus agrifolia,75
FERP,Arbutus menziesii,163
FERP,Vaccinium ovatum,30
FERP,Vaccinium ovatum,17
FERP,Quercus parvula,50
FERP,Quercus agrifolia,188
FERP,Arbutus menziesii,480
FERP,Quercus agrifolia,75
FERP,Corylus cornuta,15
FERP,Corylus cornuta,17
FERP,Cotoneaster pannosus,50
FERP,Quercus parvula,408
FERP,Arbutus menziesii,117
FERP,Arbutus menziesii,55
FERP,Quercus agrifolia,457
FERP,Quercus agrifolia,62
FERP,Quercus agrifolia,54
FERP,Pseudotsuga menziesii,22
FERP,Quercus parvula,305
FERP,Quercus agrifolia,148
FERP,Rhamnus californica,37
FERP,Pseudotsuga menziesii,15
FERP,Corylus cornuta,26
FERP,Quercus agrifolia,304
FERP,Quercus agrifolia,283
FERP,Quercus agrifolia,95
FERP,Corylus cornuta,47
FERP,Quercus agrifolia,204
FERP,Quercus parvula,185
FERP,Quercus parvula,525
FERP,Quercus agrifolia,125
FERP,Quercus agrifolia,78
FERP,Quercus agrifolia,75
FERP,Toxicodendron diversilobum,16
FERP,Quercus agrifolia,84
FERP,Quercus agrifolia,88
FERP,Toxicodendron diversilobum,22
FERP,Rhamnus californica,36
FERP,Arbutus menziesii,204
FERP,Quercus agrifolia,86
FERP,Arbutus menziesii,79
FERP,Rhamnus californica,44
FERP,Pseudotsuga menziesii,52
FERP,Pseudotsuga menziesii,26
FERP,Pseudotsuga menziesii,43
FERP,Pseudotsuga menziesii,25
FERP,Pseudotsuga menziesii,34
FERP,Pseudotsuga menziesii,24
FERP,Pseudotsuga menziesii,31
FERP,Pseudotsuga menziesii,27
FERP,Pseudotsuga menziesii,36
FERP,Arbutus menziesii,22
FERP,Pseudotsuga menziesii,14
FERP,Lithocarpus densiflora,25
FERP,Pseudotsuga menziesii,395
FERP,Lonicera hispidula,18
FERP,Arbutus menziesii,42
FERP,Arbutus menziesii,34
FERP,Pseudotsuga menziesii,364
FERP,Arbutus menziesii,274
FERP,Lithocarpus densiflora,32
FERP,Quercus parvula,13
FERP,Toxicodendron diversilobum,14
FERP,Arbutus menziesii,75
FERP,Toxicodendron diversilobum,16
FERP,Lonicera hispidula,13
FERP,Arbutus menziesii,129
FERP,Toxicodendron diversilobum,20
FERP,Arbutus menziesii,22
FERP,Arbutus menziesii,122
FERP,Quercus parvula,142
FERP,Quercus parvula,18
FERP,Pseudotsuga menziesii,911
FERP,Quercus agrifolia,370
FERP,Toxicodendron diversilobum,12
FERP,Pseudotsuga menziesii,328
FERP,Rhamnus californica,20
FERP,Quercus parvula,169
FERP,Lithocarpus densiflora,25
FERP,Quercus agrifolia,262
FERP,Quercus agrifolia,133
FERP,Toxicodendron diversilobum,12
FERP,Quercus agrifolia,50
FERP,Quercus agrifolia,167
FERP,Lonicera hispidula,44
FERP,Quercus agrifolia,83
FERP,Arbutus menziesii,84
FERP,Arbutus menziesii,39
FERP,Pseudotsuga menziesii,399
FERP,Arbutus menziesii,155
FERP,Pseudotsuga menziesii,503
FERP,Pseudotsuga menziesii,177
FERP,Pseudotsuga menziesii,532
FERP,Pseudotsuga menziesii,156
FERP,Arbutus menziesii,103
FERP,Pseudotsuga menziesii,543
FERP,Pseudotsuga menziesii,436
FERP,Arbutus menziesii,97
FERP,Pseudotsuga menziesii,235
FERP,Lithocarpus densiflora,60
FERP,Arbutus menziesii,49
FERP,Arbutus menziesii,530
FERP,Lithocarpus densiflora,15
FERP,Pseudotsuga menziesii,141
FERP,Quercus agrifolia,782
FERP,Quercus agrifolia,266
FERP,Quercus agrifolia,242
FERP,Quercus parvula,126
FERP,Corylus cornuta,19
FERP,Cotoneaster pannosus,52
FERP,Pseudotsuga menziesii,327
FERP,Quercus agrifolia,122
FERP,Pseudotsuga menziesii,363
FERP,Arbutus menziesii,303
FERP,Pseudotsuga menziesii,212
FERP,Quercus agrifolia,197
FERP,Lithocarpus densiflora,59
FERP,Pseudotsuga menziesii,12
FERP,Pseudotsuga menziesii,74
FERP,Pseudotsuga menziesii,235
FERP,Arbutus menziesii,44
FERP,Quercus parvula,169
FERP,Arbutus menziesii,161
FERP,Quercus agrifolia,154
FERP,Quercus parvula,24
FERP,Quercus agrifolia,179
FERP,Pseudotsuga menziesii,704
FERP,Quercus agrifolia,76
FERP,Arbutus menziesii,92
FERP,Lithocarpus densiflora,36
FERP,Pseudotsuga menziesii,83
FERP,Pseudotsuga menziesii,506
FERP,Cotoneaster pannosus,60
FERP,Quercus agrifolia,32
FERP,Lithocarpus densiflora,13
FERP,Quercus agrifolia,59
FERP,Quercus agrifolia,32
FERP,Arbutus menziesii,183
FERP,Arbutus menziesii,763
FERP,Pseudotsuga menziesii,38
FERP,Quercus agrifolia,487
FERP,Cotoneaster pannosus,30
FERP,Arbutus menziesii,495
FERP,Quercus agrifolia,127
FERP,Quercus agrifolia,154
FERP,Quercus agrifolia,11
FERP,Rhamnus californica,66
FERP,Lithocarpus densiflora,110
FERP,Pseudotsuga menziesii,297
FERP,Pseudotsuga menziesii,11
FERP,Quercus agrifolia,45
FERP,Quercus agrifolia,174
FERP,Pseudotsuga menziesii,50
FERP,Pseudotsuga menziesii,242
FERP,Arbutus menziesii,466
FERP,Lithocarpus densiflora,37
FERP,Pseudotsuga menziesii,292
FERP,Pseudotsuga menziesii,118
FERP,Pseudotsuga menziesii,736
FERP,Pseudotsuga menziesii,342
FERP,Pseudotsuga menziesii,696
FERP,Pseudotsuga menziesii,189
FERP,Toxicodendron diversilobum,11
FERP,Lithocarpus densiflora,17
FERP,Toxicodendron diversilobum,13
FERP,Pseudotsuga menziesii,187
FERP,Pseudotsuga menziesii,422
FERP,Pseudotsuga menziesii,25
FERP,Arbutus menziesii,59
FERP,Pseudotsuga menziesii,43
FERP,Pseudotsuga menziesii,61
FERP,Lithocarpus densiflora,52
FERP,Toxicodendron diversilobum,11
FERP,Pseudotsuga menziesii,44
FERP,Quercus parvula,112
FERP,Pseudotsuga menziesii,30
FERP,Quercus agrifolia,645
FERP,Lithocarpus densiflora,74
FERP,Quercus parvula,303
FERP,Pseudotsuga menziesii,93
FERP,Quercus parvula,290
FERP,Pseudotsuga menziesii,48
FERP,Pseudotsuga menziesii,114
FERP,Lithocarpus densiflora,150
FERP,Pseudotsuga menziesii,244
FERP,Arbutus menziesii,149
FERP,Pseudotsuga menziesii,304
FERP,Rhamnus californica,29
FERP,Arbutus menziesii,410
FERP,Pseudotsuga menziesii,141
FERP,Pseudotsuga menziesii,69
FERP,Pseudotsuga menziesii,14
FERP,Arbutus menziesii,94
FERP,Lithocarpus densiflora,24
FERP,Lithocarpus densiflora,21
FERP,Arbutus menziesii,23
FERP,Arbutus menziesii,31
FERP,Arbutus menziesii,74
FERP,Pseudotsuga menziesii,245
FERP,Lonicera hispidula,12
FERP,Quercus agrifolia,61
FERP,Toxicodendron diversilobum,11
FERP,Lithocarpus densiflora,56
FERP,Pseudotsuga menziesii,314
FERP,Pseudotsuga menziesii,61
FERP,Quercus parvula,91
FERP,Pseudotsuga menziesii,31
FERP,Pseudotsuga menziesii,400
FERP,Lithocarpus densiflora,24
FERP,Pseudotsuga menziesii,184
FERP,Lithocarpus densiflora,15
FERP,Arbutus menziesii,150
FERP,Arbutus menziesii,458
FERP,Arbutus menziesii,200
FERP,Arbutus menziesii,101
FERP,Arbutus menziesii,24
FERP,Pseudotsuga menziesii,481
FERP,Lonicera hispidula,12
FERP,Arbutus menziesii,54
FERP,Pseudotsuga menziesii,33
FERP,Pseudotsuga menziesii,640
FERP,Pseudotsuga menziesii,65
FERP,Cotoneaster pannosus,67
FERP,Pseudotsuga menziesii,587
FERP,Arbutus menziesii,23
FERP,Lithocarpus densiflora,43
FERP,Quercus agrifolia,170
